Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-zpox,branch-v5t4,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,image
265,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,32,85,1,Screen 1,Zone4,continue_button,1898,,,,,0,1,0,,,,,1,task_Arab,CFD_M-243-N.png
266,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,87,1,1,Screen 4,advancementZone,continue_button,962.9,,,,,0,1,0,,,,,,instructions_Jewish,
267,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,87,1,2,Screen 1,Zone1,response_slider_initialValue,0,,,86,,0,1,0,,,,,,instructions_Jewish,
268,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,87,1,2,Screen 1,Zone3,response_slider_initialValue,0,,,14,,0,1,0,,,,,,instructions_Jewish,
269,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,87,1,2,Screen 1,Zone1,response_slider_endValue,1202.6,,,86,,0,1,0,,,,,,instructions_Jewish,
270,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,87,1,2,Screen 1,Zone3,response_slider_endValue,1202.6,,,14,,0,1,0,,,,,,instructions_Jewish,
271,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,87,1,2,Screen 1,advancementZone,continue_button,1202.6,,,,,0,1,0,,,,,,instructions_Jewish,
272,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,87,1,3,Screen 2,Zone3,response_slider_firstInteraction,866.1,,,76,,0,1,0,,,,,,instructions_Jewish,
273,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,87,1,3,Screen 2,Zone3,response_slider_endValue,1675.3,,,76,,0,1,0,,,,,,instructions_Jewish,
274,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,87,1,3,Screen 2,Zone4,continue_button,1675.3,,,,,0,1,0,,,,,,instructions_Jewish,
275,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,87,1,4,Screen 3,advancementZone,continue_button,720.5,,,,,0,1,0,,,,,,instructions_Jewish,
276,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,108,1,1,Screen 1,Zone3,response_slider_firstInteraction,1582,,,23,,0,1,0,,,,,2,task_Jewish,CFD_M-230-N.png
277,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,108,1,1,Screen 1,Zone3,response_slider_endValue,2215.3,,,23,,0,1,0,,,,,2,task_Jewish,CFD_M-230-N.png
278,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,108,1,1,Screen 1,Zone4,continue_button,2215.3,,,,,0,1,0,,,,,2,task_Jewish,CFD_M-230-N.png
279,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,90,2,1,Screen 1,Zone3,response_slider_firstInteraction,1199.1,,,24,,0,1,0,,,,,2,task_Jewish,CFD_M-202-N.png
280,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,90,2,1,Screen 1,Zone3,response_slider_endValue,1748.6,,,24,,0,1,0,,,,,2,task_Jewish,CFD_M-202-N.png
281,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,90,2,1,Screen 1,Zone4,continue_button,1748.6,,,,,0,1,0,,,,,2,task_Jewish,CFD_M-202-N.png
282,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,157,3,1,Screen 1,Zone3,response_slider_firstInteraction,2747.6,,,27,,0,1,0,,,,,2,task_Jewish,IFD_M-113-N.png
283,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,157,3,1,Screen 1,Zone3,response_slider_endValue,3344.6,,,27,,0,1,0,,,,,2,task_Jewish,IFD_M-113-N.png
284,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,157,3,1,Screen 1,Zone4,continue_button,3344.6,,,,,0,1,0,,,,,2,task_Jewish,IFD_M-113-N.png
285,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,130,4,1,Screen 1,Zone3,response_slider_firstInteraction,1448.7,,,83,,0,1,0,,,,,2,task_Jewish,IFD_M-021-N.png
286,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,130,4,1,Screen 1,Zone3,response_slider_endValue,2134.9,,,83,,0,1,0,,,,,2,task_Jewish,IFD_M-021-N.png
287,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,130,4,1,Screen 1,Zone4,continue_button,2134.9,,,,,0,1,0,,,,,2,task_Jewish,IFD_M-021-N.png
288,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,149,5,1,Screen 1,Zone3,response_slider_firstInteraction,1132.4,,,75,,0,1,0,,,,,2,task_Jewish,IFD_M-086-N.png
289,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,149,5,1,Screen 1,Zone3,response_slider_endValue,1648.1,,,75,,0,1,0,,,,,2,task_Jewish,IFD_M-086-N.png
290,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,149,5,1,Screen 1,Zone4,continue_button,1648.1,,,,,0,1,0,,,,,2,task_Jewish,IFD_M-086-N.png
291,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,129,6,1,Screen 1,Zone3,response_slider_firstInteraction,1498.5,,,71,,0,1,0,,,,,2,task_Jewish,IFD_M-020-N.png
292,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,129,6,1,Screen 1,Zone3,response_slider_endValue,2115.4,,,71,,0,1,0,,,,,2,task_Jewish,IFD_M-020-N.png
293,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,129,6,1,Screen 1,Zone4,continue_button,2115.4,,,,,0,1,0,,,,,2,task_Jewish,IFD_M-020-N.png
294,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,136,7,1,Screen 1,Zone3,response_slider_firstInteraction,2231.2,,,72,,0,1,0,,,,,2,task_Jewish,IFD_M-039-N.png
295,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,136,7,1,Screen 1,Zone3,response_slider_endValue,2744.1,,,72,,0,1,0,,,,,2,task_Jewish,IFD_M-039-N.png
296,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,136,7,1,Screen 1,Zone4,continue_button,2744.1,,,,,0,1,0,,,,,2,task_Jewish,IFD_M-039-N.png
297,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,159,8,1,Screen 1,Zone3,response_slider_firstInteraction,2081.4,,,82,,0,1,0,,,,,2,task_Jewish,IFD_M-117-N.png
298,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,159,8,1,Screen 1,Zone3,response_slider_endValue,2964.6,,,82,,0,1,0,,,,,2,task_Jewish,IFD_M-117-N.png
299,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,159,8,1,Screen 1,Zone4,continue_button,2964.6,,,,,0,1,0,,,,,2,task_Jewish,IFD_M-117-N.png
300,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,151,9,1,Screen 1,Zone3,response_slider_firstInteraction,1298.8,,,89,,0,1,0,,,,,2,task_Jewish,IFD_M-097-N.png
301,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,151,9,1,Screen 1,Zone3,response_slider_endValue,2051.5,,,89,,0,1,0,,,,,2,task_Jewish,IFD_M-097-N.png
302,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,151,9,1,Screen 1,Zone4,continue_button,2051.5,,,,,0,1,0,,,,,2,task_Jewish,IFD_M-097-N.png
303,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,148,10,1,Screen 1,Zone3,response_slider_firstInteraction,1249.1,,,82,,0,1,0,,,,,2,task_Jewish,IFD_M-084-N.png
304,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,148,10,1,Screen 1,Zone3,response_slider_endValue,1886.8,,,82,,0,1,0,,,,,2,task_Jewish,IFD_M-084-N.png
305,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,148,10,1,Screen 1,Zone4,continue_button,1886.8,,,,,0,1,0,,,,,2,task_Jewish,IFD_M-084-N.png
306,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,145,11,1,Screen 1,Zone3,response_slider_firstInteraction,1032.5,,,76,,0,1,0,,,,,2,task_Jewish,IFD_M-067-N.png
307,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,145,11,1,Screen 1,Zone3,response_slider_endValue,1777.7,,,76,,0,1,0,,,,,2,task_Jewish,IFD_M-067-N.png
308,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,145,11,1,Screen 1,Zone4,continue_button,1777.7,,,,,0,1,0,,,,,2,task_Jewish,IFD_M-067-N.png
309,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,152,12,1,Screen 1,Zone3,response_slider_firstInteraction,1032.6,,,74,,0,1,0,,,,,2,task_Jewish,IFD_M-100-N.png
310,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,152,12,1,Screen 1,Zone3,response_slider_endValue,1582.1,,,74,,0,1,0,,,,,2,task_Jewish,IFD_M-100-N.png
311,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,152,12,1,Screen 1,Zone4,continue_button,1582.1,,,,,0,1,0,,,,,2,task_Jewish,IFD_M-100-N.png
312,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,166,13,1,Screen 1,Zone3,response_slider_firstInteraction,899.3,,,76,,0,1,0,,,,,2,task_Jewish,IFD_M-418-N.png
313,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,166,13,1,Screen 1,Zone3,response_slider_endValue,1581.3,,,76,,0,1,0,,,,,2,task_Jewish,IFD_M-418-N.png
314,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,166,13,1,Screen 1,Zone4,continue_button,1581.3,,,,,0,1,0,,,,,2,task_Jewish,IFD_M-418-N.png
315,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,132,14,1,Screen 1,Zone3,response_slider_firstInteraction,1015.8,,,68,,0,1,0,,,,,2,task_Jewish,IFD_M-032-N.png
316,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,132,14,1,Screen 1,Zone3,response_slider_endValue,1645.7,,,68,,0,1,0,,,,,2,task_Jewish,IFD_M-032-N.png
317,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,132,14,1,Screen 1,Zone4,continue_button,1645.7,,,,,0,1,0,,,,,2,task_Jewish,IFD_M-032-N.png
318,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,168,15,1,Screen 1,Zone3,response_slider_firstInteraction,932.6,,,77,,0,1,0,,,,,2,task_Jewish,IFD_M-420-N.png
319,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,168,15,1,Screen 1,Zone3,response_slider_endValue,1626.4,,,77,,0,1,0,,,,,2,task_Jewish,IFD_M-420-N.png
320,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,168,15,1,Screen 1,Zone4,continue_button,1626.4,,,,,0,1,0,,,,,2,task_Jewish,IFD_M-420-N.png
321,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,169,16,1,Screen 1,Zone3,response_slider_firstInteraction,1015.7,,,19,,0,1,0,,,,,2,task_Jewish,IFD_M-421-N.png
322,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,169,16,1,Screen 1,Zone3,response_slider_endValue,1629.1,,,19,,0,1,0,,,,,2,task_Jewish,IFD_M-421-N.png
323,1.70557E+12,18/01/2024 9:15,1.70557E+12,2,18/01/2024 11:15,143127,8,task-4qo7,,34292458,,10129921,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1707x772,,,,Group_categorization_ArabFirst_pilot2,7,Arab_First,accepted,Spreadsheet1,Spreadsheet1,169,16,1,Screen 1,Zone4,continue_button,1629.1,,,,,0,1,0,,,,,2,task_Jewish,IFD_M-421-N.png
