Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-zpox,branch-v5t4,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,image
120,1704814323089,09/01/2024 15:32:03,1704814323374,2,09/01/2024 17:32:03,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,44,37,1,Screen 1,Zone3,response_slider_endValue,2623.5,,,58,,0,1,0,,,,,1,task_Jewish,IFD_M-021-N.png
121,1704814323205,09/01/2024 15:32:03,1704814323375,2,09/01/2024 17:32:03,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,44,37,1,Screen 1,Zone4,continue_button,2623.5,,,,,0,1,0,,,,,1,task_Jewish,IFD_M-021-N.png
122,1704814324092,09/01/2024 15:32:04,1704814324372,2,09/01/2024 17:32:04,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,38,38,1,Screen 1,Zone3,response_slider_firstInteraction,999.8000000000029,,,53,,0,1,0,,,,,1,task_Jewish,CFD_M-252-N.png
123,1704814324929,09/01/2024 15:32:04,1704814325230,2,09/01/2024 17:32:05,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,38,38,1,Screen 1,Zone3,response_slider_endValue,1849.5,,,44,,0,1,0,,,,,1,task_Jewish,CFD_M-252-N.png
124,1704814325040,09/01/2024 15:32:05,1704814325231,2,09/01/2024 17:32:05,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,38,38,1,Screen 1,Zone4,continue_button,1849.5,,,,,0,1,0,,,,,1,task_Jewish,CFD_M-252-N.png
125,1704814326182,09/01/2024 15:32:06,1704814326472,2,09/01/2024 17:32:06,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,14,39,1,Screen 1,Zone3,response_slider_firstInteraction,1233.1000000000058,,,51,,0,1,0,,,,,1,task_Jewish,CFD_M-220-N.png
126,1704814327124,09/01/2024 15:32:07,1704814327413,2,09/01/2024 17:32:07,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,14,39,1,Screen 1,Zone3,response_slider_endValue,2176.800000011921,,,46,,0,1,0,,,,,1,task_Jewish,CFD_M-220-N.png
127,1704814327257,09/01/2024 15:32:07,1704814327413,2,09/01/2024 17:32:07,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,14,39,1,Screen 1,Zone4,continue_button,2176.800000011921,,,,,0,1,0,,,,,1,task_Jewish,CFD_M-220-N.png
128,1704814328355,09/01/2024 15:32:08,1704814328633,2,09/01/2024 17:32:08,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,22,40,1,Screen 1,Zone3,response_slider_firstInteraction,1216.2999999999884,,,48,,0,1,0,,,,,1,task_Jewish,CFD_M-230-N.png
129,1704814329999,09/01/2024 15:32:09,1704814330294,2,09/01/2024 17:32:10,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,22,40,1,Screen 1,Zone3,response_slider_endValue,2874.900000035763,,,54,,0,1,0,,,,,1,task_Jewish,CFD_M-230-N.png
130,1704814330140,09/01/2024 15:32:10,1704814330295,2,09/01/2024 17:32:10,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,22,40,1,Screen 1,Zone4,continue_button,2874.900000035763,,,,,0,1,0,,,,,1,task_Jewish,CFD_M-230-N.png
131,1704814331168,09/01/2024 15:32:11,1704814331433,2,09/01/2024 17:32:11,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,54,41,1,Screen 1,Zone3,response_slider_firstInteraction,1133.1999999999825,,,51,,0,1,0,,,,,1,task_Jewish,IFD_M-046-N.png
132,1704814332491,09/01/2024 15:32:12,1704814332791,2,09/01/2024 17:32:12,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,54,41,1,Screen 1,Zone3,response_slider_endValue,2490.699999988079,,,46,,0,1,0,,,,,1,task_Jewish,IFD_M-046-N.png
133,1704814332598,09/01/2024 15:32:12,1704814332792,2,09/01/2024 17:32:12,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,54,41,1,Screen 1,Zone4,continue_button,2490.699999988079,,,,,0,1,0,,,,,1,task_Jewish,IFD_M-046-N.png
134,1704814333562,09/01/2024 15:32:13,1704814333856,2,09/01/2024 17:32:13,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,69,42,1,Screen 1,Zone3,response_slider_firstInteraction,1066.3999999999942,,,52,,0,1,0,,,,,1,task_Jewish,IFD_M-108-N.png
135,1704814335448,09/01/2024 15:32:15,1704814335734,2,09/01/2024 17:32:15,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,69,42,1,Screen 1,Zone3,response_slider_endValue,2935.800000011921,,,57,,0,1,0,,,,,1,task_Jewish,IFD_M-108-N.png
136,1704814335550,09/01/2024 15:32:15,1704814335735,2,09/01/2024 17:32:15,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,69,42,1,Screen 1,Zone4,continue_button,2935.800000011921,,,,,0,1,0,,,,,1,task_Jewish,IFD_M-108-N.png
137,1704814336506,09/01/2024 15:32:16,1704814336795,2,09/01/2024 17:32:16,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,35,43,1,Screen 1,Zone3,response_slider_firstInteraction,1066.5,,,52,,0,1,0,,,,,1,task_Jewish,CFD_M-248-N.png
138,1704814337491,09/01/2024 15:32:17,1704814337782,2,09/01/2024 17:32:17,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,35,43,1,Screen 1,Zone3,response_slider_endValue,2040,,,46,,0,1,0,,,,,1,task_Jewish,CFD_M-248-N.png
139,1704814337636,09/01/2024 15:32:17,1704814337782,2,09/01/2024 17:32:17,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,35,43,1,Screen 1,Zone4,continue_button,2040,,,,,0,1,0,,,,,1,task_Jewish,CFD_M-248-N.png
140,1704814338482,09/01/2024 15:32:18,1704814338783,2,09/01/2024 17:32:18,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,74,44,1,Screen 1,Zone3,response_slider_firstInteraction,999.5999999999767,,,49,,0,1,0,,,,,1,task_Jewish,IFD_M-121-N.png
141,1704814339573,09/01/2024 15:32:19,1704814339871,2,09/01/2024 17:32:19,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,74,44,1,Screen 1,Zone3,response_slider_endValue,2080.899999976158,,,45,,0,1,0,,,,,1,task_Jewish,IFD_M-121-N.png
142,1704814339687,09/01/2024 15:32:19,1704814339872,2,09/01/2024 17:32:19,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,74,44,1,Screen 1,Zone4,continue_button,2080.899999976158,,,,,0,1,0,,,,,1,task_Jewish,IFD_M-121-N.png
143,1704814340534,09/01/2024 15:32:20,1704814340825,2,09/01/2024 17:32:20,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,9,45,1,Screen 1,Zone3,response_slider_firstInteraction,966.5,,,52,,0,1,0,,,,,1,task_Jewish,CFD_M-212-N.png
144,1704814341499,09/01/2024 15:32:21,1704814341791,2,09/01/2024 17:32:21,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,9,45,1,Screen 1,Zone3,response_slider_endValue,1911.300000011921,,,45,,0,1,0,,,,,1,task_Jewish,CFD_M-212-N.png
145,1704814341623,09/01/2024 15:32:21,1704814341791,2,09/01/2024 17:32:21,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,9,45,1,Screen 1,Zone4,continue_button,1911.300000011921,,,,,0,1,0,,,,,1,task_Jewish,CFD_M-212-N.png
146,1704814342565,09/01/2024 15:32:22,1704814342855,2,09/01/2024 17:32:22,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,6,46,1,Screen 1,Zone3,response_slider_firstInteraction,1050,,,51,,0,1,0,,,,,1,task_Jewish,CFD_M-206-N.png
147,1704814343983,09/01/2024 15:32:23,1704814344270,2,09/01/2024 17:32:24,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,6,46,1,Screen 1,Zone3,response_slider_endValue,2473.300000011921,,,45,,0,1,0,,,,,1,task_Jewish,CFD_M-206-N.png
148,1704814344092,09/01/2024 15:32:24,1704814344271,2,09/01/2024 17:32:24,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,6,46,1,Screen 1,Zone4,continue_button,2473.300000011921,,,,,0,1,0,,,,,1,task_Jewish,CFD_M-206-N.png
149,1704814345205,09/01/2024 15:32:25,1704814345506,2,09/01/2024 17:32:25,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,48,47,1,Screen 1,Zone3,response_slider_firstInteraction,1233,,,48,,0,1,0,,,,,1,task_Jewish,IFD_M-035-N.png
150,1704814346121,09/01/2024 15:32:26,1704814346406,2,09/01/2024 17:32:26,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,48,47,1,Screen 1,Zone3,response_slider_endValue,2130.2000000476837,,,56,,0,1,0,,,,,1,task_Jewish,IFD_M-035-N.png
151,1704814346229,09/01/2024 15:32:26,1704814346407,2,09/01/2024 17:32:26,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,48,47,1,Screen 1,Zone4,continue_button,2130.2000000476837,,,,,0,1,0,,,,,1,task_Jewish,IFD_M-035-N.png
152,1704814347083,09/01/2024 15:32:27,1704814347375,2,09/01/2024 17:32:27,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,3,48,1,Screen 1,Zone3,response_slider_firstInteraction,983.2000000000116,,,48,,0,1,0,,,,,1,task_Jewish,CFD_M-201-N.png
153,1704814348124,09/01/2024 15:32:28,1704814348414,2,09/01/2024 17:32:28,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,3,48,1,Screen 1,Zone3,response_slider_endValue,2000.2000000476837,,,57,,0,1,0,,,,,1,task_Jewish,CFD_M-201-N.png
154,1704814348230,09/01/2024 15:32:28,1704814348415,2,09/01/2024 17:32:28,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,3,48,1,Screen 1,Zone4,continue_button,2000.2000000476837,,,,,0,1,0,,,,,1,task_Jewish,CFD_M-201-N.png
155,1704814349967,09/01/2024 15:32:29,1704814350241,2,09/01/2024 17:32:30,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,75,49,1,Screen 1,Zone3,response_slider_firstInteraction,1833.1999999999825,,,50,,0,1,0,,,,,1,task_Jewish,IFD_M-122-N.png
156,1704814353295,09/01/2024 15:32:33,1704814353590,2,09/01/2024 17:32:33,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,75,49,1,Screen 1,Zone3,response_slider_endValue,5167.400000035763,,,56,,0,1,0,,,,,1,task_Jewish,IFD_M-122-N.png
157,1704814353416,09/01/2024 15:32:33,1704814353591,2,09/01/2024 17:32:33,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,75,49,1,Screen 1,Zone4,continue_button,5167.400000035763,,,,,0,1,0,,,,,1,task_Jewish,IFD_M-122-N.png
158,1704814354451,09/01/2024 15:32:34,1704814354745,2,09/01/2024 17:32:34,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,71,50,1,Screen 1,Zone3,response_slider_firstInteraction,1166.3999999999942,,,51,,0,1,0,,,,,1,task_Jewish,IFD_M-113-N.png
159,1704814355569,09/01/2024 15:32:35,1704814355854,2,09/01/2024 17:32:35,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,71,50,1,Screen 1,Zone3,response_slider_endValue,2256.100000023842,,,56,,0,1,0,,,,,1,task_Jewish,IFD_M-113-N.png
160,1704814355686,09/01/2024 15:32:35,1704814355855,2,09/01/2024 17:32:35,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,71,50,1,Screen 1,Zone4,continue_button,2256.100000023842,,,,,0,1,0,,,,,1,task_Jewish,IFD_M-113-N.png
161,1704814356774,09/01/2024 15:32:36,1704814357065,2,09/01/2024 17:32:37,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,56,51,1,Screen 1,Zone3,response_slider_firstInteraction,1216.6000000000058,,,54,,0,1,0,,,,,1,task_Jewish,IFD_M-051-N.png
162,1704814357787,09/01/2024 15:32:37,1704814358077,2,09/01/2024 17:32:38,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,56,51,1,Screen 1,Zone3,response_slider_endValue,2214.100000023842,,,50,,0,1,0,,,,,1,task_Jewish,IFD_M-051-N.png
163,1704814357899,09/01/2024 15:32:37,1704814358078,2,09/01/2024 17:32:38,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,56,51,1,Screen 1,Zone4,continue_button,2214.100000023842,,,,,0,1,0,,,,,1,task_Jewish,IFD_M-051-N.png
164,1704814358618,09/01/2024 15:32:38,1704814358909,2,09/01/2024 17:32:38,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,49,52,1,Screen 1,Zone3,response_slider_firstInteraction,833.1999999999825,,,50,,0,1,0,,,,,1,task_Jewish,IFD_M-036-N.png
165,1704814360182,09/01/2024 15:32:40,1704814360474,2,09/01/2024 17:32:40,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,49,52,1,Screen 1,Zone3,response_slider_endValue,2389.7000000476837,,,54,,0,1,0,,,,,1,task_Jewish,IFD_M-036-N.png
166,1704814360297,09/01/2024 15:32:40,1704814360475,2,09/01/2024 17:32:40,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,49,52,1,Screen 1,Zone4,continue_button,2389.7000000476837,,,,,0,1,0,,,,,1,task_Jewish,IFD_M-036-N.png
167,1704814361108,09/01/2024 15:32:41,1704814361398,2,09/01/2024 17:32:41,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,53,53,1,Screen 1,Zone3,response_slider_firstInteraction,933.2000000000116,,,52,,0,1,0,,,,,1,task_Jewish,IFD_M-045-N.png
168,1704814362916,09/01/2024 15:32:42,1704814363207,2,09/01/2024 17:32:43,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,53,53,1,Screen 1,Zone3,response_slider_endValue,2724.899999976158,,,47,,0,1,0,,,,,1,task_Jewish,IFD_M-045-N.png
169,1704814363035,09/01/2024 15:32:43,1704814363208,2,09/01/2024 17:32:43,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,53,53,1,Screen 1,Zone4,continue_button,2724.899999976158,,,,,0,1,0,,,,,1,task_Jewish,IFD_M-045-N.png
170,1704814364201,09/01/2024 15:32:44,1704814364493,2,09/01/2024 17:32:44,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,83,54,1,Screen 1,Zone3,response_slider_firstInteraction,1299.8999999999942,,,50,,0,1,0,,,,,1,task_Jewish,IFD_M-421-N.png
171,1704814365277,09/01/2024 15:32:45,1704814365566,2,09/01/2024 17:32:45,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,83,54,1,Screen 1,Zone3,response_slider_endValue,2351.300000011921,,,55,,0,1,0,,,,,1,task_Jewish,IFD_M-421-N.png
172,1704814365416,09/01/2024 15:32:45,1704814365566,2,09/01/2024 17:32:45,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,83,54,1,Screen 1,Zone4,continue_button,2351.300000011921,,,,,0,1,0,,,,,1,task_Jewish,IFD_M-421-N.png
173,1704814366212,09/01/2024 15:32:46,1704814366511,2,09/01/2024 17:32:46,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,61,55,1,Screen 1,Zone3,response_slider_firstInteraction,950,,,49,,0,1,0,,,,,1,task_Jewish,IFD_M-075-N.png
174,1704814367702,09/01/2024 15:32:47,1704814367998,2,09/01/2024 17:32:47,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,61,55,1,Screen 1,Zone3,response_slider_endValue,2424.600000023842,,,54,,0,1,0,,,,,1,task_Jewish,IFD_M-075-N.png
175,1704814367806,09/01/2024 15:32:47,1704814367999,2,09/01/2024 17:32:47,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,61,55,1,Screen 1,Zone4,continue_button,2424.600000023842,,,,,0,1,0,,,,,1,task_Jewish,IFD_M-075-N.png
176,1704814368622,09/01/2024 15:32:48,1704814368914,2,09/01/2024 17:32:48,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,12,56,1,Screen 1,Zone3,response_slider_firstInteraction,916.6000000000058,,,52,,0,1,0,,,,,1,task_Jewish,CFD_M-216-N.png
177,1704814369426,09/01/2024 15:32:49,1704814369719,2,09/01/2024 17:32:49,143127,8,task-ib3a,,34070749,,10072941,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Group_categorization_JewishFirst_pilot2,13,Jewish_First,accepted,Spreadsheet1,Spreadsheet1,12,56,1,Screen 1,Zone3,response_slider_endValue,1712.300000011921,,,45,,0,1,0,,,,,1,task_Jewish,CFD_M-216-N.png
