Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-dg7x,branch-bgon,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: image,Manipulation: Spreadsheet
131,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,41,task,Screen 2,ywtl6p,1,info,50,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Slider,2,object-12,task,CFD_M-224-N.png,
132,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,41,task,Screen 2,ywtl6p,1,continue,,2120.9,2114.8,2120.9,2120.9,2114.8,2120.9,1,2120.9,0,0,,Click To Continue,Continue Button,3,object-18,task,CFD_M-224-N.png,
133,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,41,task,Screen 2,ywtl6p,1,response,27,815.9,2114.8,2121.3,815.9,2114.8,2121.3,1,815.9,1305.4,0,,Slider,Slider,2,object-12,task,CFD_M-224-N.png,
134,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,42,task,Screen 2,ywtl6p,1,info,50,13.5,0,13.5,13.5,0,13.5,1,13.5,0,0,,Slider,Slider,2,object-12,task,IFD_M-062-N.png,
135,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,42,task,Screen 2,ywtl6p,1,continue,,2334.6,2331.3,2334.6,2334.6,2331.3,2334.6,1,2334.6,0,0,,Click To Continue,Continue Button,3,object-18,task,IFD_M-062-N.png,
136,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,42,task,Screen 2,ywtl6p,1,response,45,666.1,2331.3,2340.3,666.1,2331.3,2340.3,1,666.1,1674.2,0,,Slider,Slider,2,object-12,task,IFD_M-062-N.png,
137,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,43,task,Screen 2,ywtl6p,1,info,50,16.7,0,16.7,16.7,0,16.7,1,16.7,0,0,,Slider,Slider,2,object-12,task,CFD_M-246-N.png,
138,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,43,task,Screen 2,ywtl6p,1,continue,,2699.7,2697.6,2699.7,2699.7,2697.6,2699.7,1,2699.7,0,0,,Click To Continue,Continue Button,3,object-18,task,CFD_M-246-N.png,
139,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,43,task,Screen 2,ywtl6p,1,response,97,1149.1,2697.6,2699.9,1149.1,2697.6,2699.9,1,1149.1,1550.8,0,,Slider,Slider,2,object-12,task,CFD_M-246-N.png,
140,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,44,task,Screen 2,ywtl6p,1,info,50,7.599999997,0,7.599999997,7.599999997,0,7.599999997,1,7.599999997,0,0,,Slider,Slider,2,object-12,task,CFD_M-211-N.png,
141,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,44,task,Screen 2,ywtl6p,1,continue,,2273.5,2264.8,2273.5,2273.5,2264.8,2273.5,1,2273.5,0,0,,Click To Continue,Continue Button,3,object-18,task,CFD_M-211-N.png,
142,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,44,task,Screen 2,ywtl6p,1,response,67,766.1,2264.8,2273.9,766.1,2264.8,2273.9,1,766.1,1507.8,0,,Slider,Slider,2,object-12,task,CFD_M-211-N.png,
143,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,45,task,Screen 2,ywtl6p,1,info,50,14.2,0,14.2,14.2,0,14.2,1,14.2,0,0,,Slider,Slider,2,object-12,task,IFD_M-075-N.png,
144,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,45,task,Screen 2,ywtl6p,1,continue,,2125,2114.9,2125,2125,2114.9,2125,1,2125,0,0,,Click To Continue,Continue Button,3,object-18,task,IFD_M-075-N.png,
145,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,45,task,Screen 2,ywtl6p,1,response,29,533,2114.9,2125.6,533,2114.9,2125.6,1,533,1592.6,0,,Slider,Slider,2,object-12,task,IFD_M-075-N.png,
146,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,46,task,Screen 2,ywtl6p,1,info,50,16.6,0,16.6,16.6,0,16.6,1,16.6,0,0,,Slider,Slider,2,object-12,task,CFD_M-218-N.png,
147,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,46,task,Screen 2,ywtl6p,1,continue,,2262.5,2248.1,2262.5,2262.5,2248.1,2262.5,1,2262.5,0,0,,Click To Continue,Continue Button,3,object-18,task,CFD_M-218-N.png,
148,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,46,task,Screen 2,ywtl6p,1,response,72,682.7,2248.1,2263.1,682.7,2248.1,2263.1,1,682.7,1580.4,0,,Slider,Slider,2,object-12,task,CFD_M-218-N.png,
149,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,47,task,Screen 2,ywtl6p,1,info,50,16.8,0,16.8,16.8,0,16.8,1,16.8,0,0,,Slider,Slider,2,object-12,task,CFD_M-230-N.png,
150,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,47,task,Screen 2,ywtl6p,1,continue,,2477.6,2464.4,2477.6,2477.6,2464.4,2477.6,1,2477.6,0,0,,Click To Continue,Continue Button,3,object-18,task,CFD_M-230-N.png,
151,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,47,task,Screen 2,ywtl6p,1,response,27,915.7,2464.4,2481.1,915.7,2464.4,2481.1,1,915.7,1565.4,0,,Slider,Slider,2,object-12,task,CFD_M-230-N.png,
152,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,48,task,Screen 2,ywtl6p,1,info,50,16.7,0,16.7,16.7,0,16.7,1,16.7,0,0,,Slider,Slider,2,object-12,task,IFD_M-086-N.png,
153,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,48,task,Screen 2,ywtl6p,1,continue,,2189.8,2181.4,2189.8,2189.8,2181.4,2189.8,1,2189.8,0,0,,Click To Continue,Continue Button,3,object-18,task,IFD_M-086-N.png,
154,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,48,task,Screen 2,ywtl6p,1,response,26,532.7,2181.4,2190,532.7,2181.4,2190,1,532.7,1657.3,0,,Slider,Slider,2,object-12,task,IFD_M-086-N.png,
155,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,49,task,Screen 2,ywtl6p,1,info,50,14.79999999,0,14.79999999,14.79999999,0,14.79999999,1,14.79999999,0,0,,Slider,Slider,2,object-12,task,CFD_M-212-N.png,
156,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,49,task,Screen 2,ywtl6p,1,continue,,2120,2114.9,2120,2120,2114.9,2120,1,2120,0,0,,Click To Continue,Continue Button,3,object-18,task,CFD_M-212-N.png,
157,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,49,task,Screen 2,ywtl6p,1,response,13,566.2,2114.9,2120.4,566.2,2114.9,2120.4,1,566.2,1554.2,0,,Slider,Slider,2,object-12,task,CFD_M-212-N.png,
158,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,50,task,Screen 2,ywtl6p,1,info,50,11.8,0,11.8,11.8,0,11.8,1,11.8,0,0,,Slider,Slider,2,object-12,task,IFD_M-045-N.png,
159,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,50,task,Screen 2,ywtl6p,1,continue,,2436.9,2431.1,2436.9,2436.9,2431.1,2436.9,1,2436.9,0,0,,Click To Continue,Continue Button,3,object-18,task,IFD_M-045-N.png,
160,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,50,task,Screen 2,ywtl6p,1,response,27,1765,2431.1,2437.3,1765,2431.1,2437.3,1,1765,672.3,0,,Slider,Slider,2,object-12,task,IFD_M-045-N.png,
161,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,51,task,Screen 2,ywtl6p,1,info,50,11.29999999,0,11.29999999,11.29999999,0,11.29999999,1,11.29999999,0,0,,Slider,Slider,2,object-12,task,IFD_M-105-N.png,
162,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,51,task,Screen 2,ywtl6p,1,continue,,2150.5,2148.3,2150.5,2150.5,2148.3,2150.5,1,2150.5,0,0,,Click To Continue,Continue Button,3,object-18,task,IFD_M-105-N.png,
163,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,51,task,Screen 2,ywtl6p,1,response,36,1165.7,2148.3,2151,1165.7,2148.3,2151,1,1165.7,985.3,0,,Slider,Slider,2,object-12,task,IFD_M-105-N.png,
164,1.71E+12,11/04/2024 9:46,1.71E+12,3,11/04/2024 15:46,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,52,task,Screen 2,ywtl6p,1,info,50,8.299999991,0,8.299999991,8.299999991,0,8.299999991,1,8.299999991,0,0,,Slider,Slider,2,object-12,task,CFD_M-251-N.png,
165,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,52,task,Screen 2,ywtl6p,1,continue,,2401.6,2397.7,2401.6,2401.6,2397.7,2401.6,1,2401.6,0,0,,Click To Continue,Continue Button,3,object-18,task,CFD_M-251-N.png,
166,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,52,task,Screen 2,ywtl6p,1,response,18,1648.4,2397.7,2407.7,1648.4,2397.7,2407.7,1,1648.4,759.3,0,,Slider,Slider,2,object-12,task,CFD_M-251-N.png,
167,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,53,task,Screen 2,ywtl6p,1,info,50,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Slider,2,object-12,task,IFD_M-042-N.png,
168,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,53,task,Screen 2,ywtl6p,1,continue,,2108.4,2098.2,2108.4,2108.4,2098.2,2108.4,1,2108.4,0,0,,Click To Continue,Continue Button,3,object-18,task,IFD_M-042-N.png,
169,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,53,task,Screen 2,ywtl6p,1,response,83,766.1,2098.2,2108.7,766.1,2098.2,2108.7,1,766.1,1342.6,0,,Slider,Slider,2,object-12,task,IFD_M-042-N.png,
170,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,54,task,Screen 2,ywtl6p,1,info,50,16.6,0,16.6,16.6,0,16.6,1,16.6,0,0,,Slider,Slider,2,object-12,task,CFD_M-225-N.png,
171,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,54,task,Screen 2,ywtl6p,1,continue,,2161.7,2148.2,2161.7,2161.7,2148.2,2161.7,1,2161.7,0,0,,Click To Continue,Continue Button,3,object-18,task,CFD_M-225-N.png,
172,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,54,task,Screen 2,ywtl6p,1,response,42,1082.5,2148.2,2162,1082.5,2148.2,2162,1,1082.5,1079.5,0,,Slider,Slider,2,object-12,task,CFD_M-225-N.png,
173,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,55,task,Screen 2,ywtl6p,1,info,50,16.6,0,16.6,16.6,0,16.6,1,16.6,0,0,,Slider,Slider,2,object-12,task,IFD_M-066-N.png,
174,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,55,task,Screen 2,ywtl6p,1,continue,,2117.7,2114.9,2117.7,2117.7,2114.9,2117.7,1,2117.7,0,0,,Click To Continue,Continue Button,3,object-18,task,IFD_M-066-N.png,
175,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,55,task,Screen 2,ywtl6p,1,response,47,649.5,2114.9,2118.3,649.5,2114.9,2118.3,1,649.5,1468.8,0,,Slider,Slider,2,object-12,task,IFD_M-066-N.png,
176,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,56,task,Screen 2,ywtl6p,1,info,50,10.1,0,10.1,10.1,0,10.1,1,10.1,0,0,,Slider,Slider,2,object-12,task,CFD_M-253-N.png,
177,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,56,task,Screen 2,ywtl6p,1,continue,,2098.3,2081.5,2098.3,2098.3,2081.5,2098.3,1,2098.3,0,0,,Click To Continue,Continue Button,3,object-18,task,CFD_M-253-N.png,
178,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,56,task,Screen 2,ywtl6p,1,response,34,1232.4,2081.5,2098.3,1232.4,2081.5,2098.3,1,1232.4,865.9,0,,Slider,Slider,2,object-12,task,CFD_M-253-N.png,
179,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,57,task,Screen 2,ywtl6p,1,info,50,16.8,0,16.8,16.8,0,16.8,1,16.8,0,0,,Slider,Slider,2,object-12,task,CFD_M-248-N.png,
180,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,57,task,Screen 2,ywtl6p,1,continue,,2953.6,2947.9,2953.6,2953.6,2947.9,2953.6,1,2953.6,0,0,,Click To Continue,Continue Button,3,object-18,task,CFD_M-248-N.png,
181,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,57,task,Screen 2,ywtl6p,1,response,42,716.1,2947.9,2960,716.1,2947.9,2960,1,716.1,2243.9,0,,Slider,Slider,2,object-12,task,CFD_M-248-N.png,
182,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,58,task,Screen 2,ywtl6p,1,info,50,17.1,0,17.1,17.1,0,17.1,1,17.1,0,0,,Slider,Slider,2,object-12,task,CFD_M-231-N.png,
183,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,58,task,Screen 2,ywtl6p,1,continue,,2221.5,2214.3,2221.5,2221.5,2214.3,2221.5,1,2221.5,0,0,,Click To Continue,Continue Button,3,object-18,task,CFD_M-231-N.png,
184,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,58,task,Screen 2,ywtl6p,1,response,27,1015.2,2214.3,2221.7,1015.2,2214.3,2221.7,1,1015.2,1206.5,0,,Slider,Slider,2,object-12,task,CFD_M-231-N.png,
185,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,59,task,Screen 2,ywtl6p,1,info,50,16.8,0,16.8,16.8,0,16.8,1,16.8,0,0,,Slider,Slider,2,object-12,task,CFD_M-232-N.png,
186,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,59,task,Screen 2,ywtl6p,1,continue,,2303.3,2297.8,2303.3,2303.3,2297.8,2303.3,1,2303.3,0,0,,Click To Continue,Continue Button,3,object-18,task,CFD_M-232-N.png,
187,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,59,task,Screen 2,ywtl6p,1,response,73,1681.8,2297.8,2303.6,1681.8,2297.8,2303.6,1,1681.8,621.8,0,,Slider,Slider,2,object-12,task,CFD_M-232-N.png,
188,1.71E+12,11/04/2024 9:47,1.71E+12,3,11/04/2024 15:47,142922,11,task-drsy,,36921825,,14,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,2304x1042,,,0,perceived_threat_ex2,4,ACpass,accepted,spreadsheet1,60,task,Screen 2,ywtl6p,1,info,50,10.4,0,10.4,10.4,0,10.4,1,10.4,0,0,,Slider,Slider,2,object-12,task,CFD_M-239-N.png,
