"","sID","nFingers","trial","block","acc","rt","group","prev_acc","mean_rt","sd_rt","vib_strength"
"18916",14,5,377,2,1,2122,"0",1,1930,357.714879862553,0.3
"18917",14,3,378,2,1,2103,"0",1,1769.20060790274,262.070524160531,1
"18918",14,3,379,2,1,1506,"0",1,1769.20060790274,262.070524160531,1
"18919",14,5,380,2,1,1258,"0",1,1930,357.714879862553,1
"18920",14,3,381,2,1,1973,"0",1,1769.20060790274,262.070524160531,0.3
"18921",14,2,382,2,1,1557,"0",1,1621.48203592814,280.399829245468,1
"18922",14,3,383,2,1,2091,"0",1,1769.20060790274,262.070524160531,1
"18923",14,3,384,2,1,2059,"0",1,1769.20060790274,262.070524160531,1
"18924",14,5,387,2,1,1621,"0",1,1930,357.714879862553,1
"18925",14,2,388,2,1,1427,"0",1,1621.48203592814,280.399829245468,0.3
"18926",14,1,390,2,1,1582,"0",1,1389.51764705882,197.375832298547,0.3
"18927",14,3,391,2,1,1839,"0",1,1769.20060790274,262.070524160531,0.3
"18928",14,2,392,2,1,1941,"0",1,1621.48203592814,280.399829245468,1
"18929",14,1,395,2,1,1582,"0",1,1389.51764705882,197.375832298547,0.3
"18930",14,4,396,2,1,1903,"0",1,1871.66666666667,282.120338651031,0.3
"18931",14,3,397,2,1,1813,"0",1,1769.20060790274,262.070524160531,1
"18932",14,4,398,2,1,1727,"0",1,1871.66666666667,282.120338651031,0.3
"18933",14,3,399,2,1,1919,"0",1,1769.20060790274,262.070524160531,0.3
"18934",14,3,400,3,1,1723,"0",1,1769.20060790274,262.070524160531,0.3
"18935",14,5,401,3,1,2022,"0",1,1930,357.714879862553,0.3
"18936",14,5,402,3,1,2332,"0",1,1930,357.714879862553,0.3
"18937",14,1,403,3,1,1324,"0",1,1389.51764705882,197.375832298547,0.3
"18938",14,1,404,3,1,1519,"0",1,1389.51764705882,197.375832298547,0.3
"18939",14,2,405,3,1,1676,"0",1,1621.48203592814,280.399829245468,0.3
"18940",14,4,406,3,1,2060,"0",1,1871.66666666667,282.120338651031,0.3
"18941",14,5,407,3,1,2306,"0",1,1930,357.714879862553,0.3
"18942",14,4,408,3,1,1623,"0",1,1871.66666666667,282.120338651031,0.3
"18943",14,3,409,3,1,1726,"0",1,1769.20060790274,262.070524160531,1
"18944",14,5,410,3,1,1676,"0",1,1930,357.714879862553,0.3
"18945",14,4,411,3,1,2044,"0",1,1871.66666666667,282.120338651031,1
"18946",14,4,412,3,1,1715,"0",1,1871.66666666667,282.120338651031,1
"18947",14,3,416,3,1,1595,"0",1,1769.20060790274,262.070524160531,0.3
"18948",14,5,417,3,1,2373,"0",1,1930,357.714879862553,1
"18949",14,1,418,3,1,1329,"0",1,1389.51764705882,197.375832298547,0.3
"18950",14,2,419,3,1,1413,"0",1,1621.48203592814,280.399829245468,0.3
"18951",14,3,420,3,1,1585,"0",1,1769.20060790274,262.070524160531,0.3
"18952",14,3,422,3,1,2256,"0",1,1769.20060790274,262.070524160531,0.3
"18953",14,2,423,3,1,1305,"0",1,1621.48203592814,280.399829245468,0.3
"18954",14,5,425,3,1,2471,"0",1,1930,357.714879862553,0.3
"18955",14,3,426,3,1,2126,"0",1,1769.20060790274,262.070524160531,0.3
"18956",14,2,427,3,1,1689,"0",1,1621.48203592814,280.399829245468,0.3
"18957",14,2,430,3,1,1305,"0",1,1621.48203592814,280.399829245468,1
"18958",14,4,431,3,1,2060,"0",1,1871.66666666667,282.120338651031,0.3
"18959",14,4,432,3,1,1910,"0",1,1871.66666666667,282.120338651031,0.3
"18960",14,2,433,3,1,1581,"0",1,1621.48203592814,280.399829245468,0.3
"18961",14,5,436,3,1,1901,"0",1,1930,357.714879862553,0.3
"18962",14,3,437,3,1,1345,"0",1,1769.20060790274,262.070524160531,1
"18963",14,1,438,3,1,1329,"0",1,1389.51764705882,197.375832298547,0.3
"18964",14,3,439,3,1,1364,"0",1,1769.20060790274,262.070524160531,1
"18965",14,1,440,3,1,1236,"0",1,1389.51764705882,197.375832298547,1
"18966",14,3,443,3,1,1506,"0",1,1769.20060790274,262.070524160531,1
"18967",14,2,444,3,1,1603,"0",1,1621.48203592814,280.399829245468,0.3
"18968",14,4,445,3,1,1914,"0",1,1871.66666666667,282.120338651031,1
"18969",14,1,446,3,1,1324,"0",1,1389.51764705882,197.375832298547,1
"18970",14,5,447,3,1,2061,"0",1,1930,357.714879862553,0.3
"18971",14,4,448,3,1,1808,"0",1,1871.66666666667,282.120338651031,1
"18972",14,4,449,3,1,2044,"0",1,1871.66666666667,282.120338651031,1
"18973",14,1,452,3,1,1297,"0",1,1389.51764705882,197.375832298547,0.3
"18974",14,2,453,3,1,1303,"0",1,1621.48203592814,280.399829245468,1
"18975",14,3,454,3,1,2201,"0",1,1769.20060790274,262.070524160531,0.3
"18976",14,2,455,3,1,1305,"0",1,1621.48203592814,280.399829245468,0.3
"18977",14,4,456,3,1,1826,"0",1,1871.66666666667,282.120338651031,0.3
"18978",14,3,457,3,1,1928,"0",1,1769.20060790274,262.070524160531,1
"18979",14,2,458,3,1,2110,"0",1,1621.48203592814,280.399829245468,1
"18980",14,1,459,3,1,1078,"0",1,1389.51764705882,197.375832298547,1
"18981",14,5,460,3,1,1353,"0",1,1930,357.714879862553,0.3
"18982",14,2,463,3,1,1363,"0",1,1621.48203592814,280.399829245468,0.3
"18983",14,1,464,3,1,1446,"0",1,1389.51764705882,197.375832298547,0.3
"18984",14,5,467,3,1,1956,"0",1,1930,357.714879862553,1
"18985",14,4,468,3,1,1561,"0",1,1871.66666666667,282.120338651031,0.3
"18986",14,1,469,3,1,1336,"0",1,1389.51764705882,197.375832298547,0.3
"18987",14,2,470,3,1,2110,"0",1,1621.48203592814,280.399829245468,1
"18988",14,4,473,3,1,1534,"0",1,1871.66666666667,282.120338651031,1
"18989",14,5,474,3,1,2122,"0",1,1930,357.714879862553,1
"18990",14,1,475,3,1,1495,"0",1,1389.51764705882,197.375832298547,1
"18991",14,4,476,3,1,1598,"0",1,1871.66666666667,282.120338651031,1
"18992",14,3,477,3,1,1676,"0",1,1769.20060790274,262.070524160531,0.3
"18993",14,3,478,3,1,1601,"0",1,1769.20060790274,262.070524160531,1
"18994",14,1,479,3,1,1564,"0",1,1389.51764705882,197.375832298547,1
"18995",14,3,480,3,1,1700,"0",1,1769.20060790274,262.070524160531,0.3
"18996",14,5,481,3,1,2471,"0",1,1930,357.714879862553,0.3
"18997",14,1,484,3,1,1341,"0",1,1389.51764705882,197.375832298547,0.3
"18998",14,4,485,3,1,1685,"0",1,1871.66666666667,282.120338651031,0.3
"18999",14,5,486,3,1,1518,"0",1,1930,357.714879862553,1
"19000",14,3,487,3,1,1598,"0",1,1769.20060790274,262.070524160531,0.3
"19001",14,4,488,3,1,2205,"0",1,1871.66666666667,282.120338651031,0.3
"19002",14,4,489,3,1,1806,"0",1,1871.66666666667,282.120338651031,0.3
"19003",14,4,490,3,1,1561,"0",1,1871.66666666667,282.120338651031,0.3
"19004",14,5,491,3,1,1998,"0",1,1930,357.714879862553,1
"19005",14,1,492,3,1,1449,"0",1,1389.51764705882,197.375832298547,1
"19006",14,5,493,3,1,1844,"0",1,1930,357.714879862553,1
"19007",14,5,495,3,1,1258,"0",1,1930,357.714879862553,1
"19008",14,4,496,3,1,1706,"0",1,1871.66666666667,282.120338651031,1
"19009",14,2,497,3,1,1421,"0",1,1621.48203592814,280.399829245468,1
"19010",14,4,498,3,1,2067,"0",1,1871.66666666667,282.120338651031,0.3
"19011",14,4,499,3,1,2060,"0",1,1871.66666666667,282.120338651031,0.3
"19012",14,2,500,3,1,1483,"0",1,1621.48203592814,280.399829245468,0.3
"19013",14,2,501,3,1,1480,"0",1,1621.48203592814,280.399829245468,0.3
"19014",14,3,504,3,1,1813,"0",1,1769.20060790274,262.070524160531,1
"19015",14,3,505,3,1,1980,"0",1,1769.20060790274,262.070524160531,0.3
"19016",14,3,506,3,1,1784,"0",1,1769.20060790274,262.070524160531,0.3
"19017",14,2,507,3,1,1689,"0",1,1621.48203592814,280.399829245468,0.3
"19018",14,1,508,3,1,1441,"0",1,1389.51764705882,197.375832298547,0.3
"19019",14,3,509,3,1,1389,"0",1,1769.20060790274,262.070524160531,0.3
"19020",14,3,510,3,1,1425,"0",1,1769.20060790274,262.070524160531,1
"19021",14,2,511,3,1,1163,"0",1,1621.48203592814,280.399829245468,0.3
"19022",14,4,512,3,1,1796,"0",1,1871.66666666667,282.120338651031,1
"19023",14,5,513,3,1,2337,"0",1,1930,357.714879862553,1
"19024",14,2,514,3,1,1679,"0",1,1621.48203592814,280.399829245468,0.3
"19025",14,3,515,3,1,1799,"0",1,1769.20060790274,262.070524160531,0.3
"19026",14,1,516,3,1,1297,"0",1,1389.51764705882,197.375832298547,0.3
"19027",14,3,517,3,1,1681,"0",1,1769.20060790274,262.070524160531,1
"19028",14,3,518,3,1,2059,"0",1,1769.20060790274,262.070524160531,1
"19029",14,5,521,3,1,1463,"0",1,1930,357.714879862553,1
"19030",14,3,522,3,1,1980,"0",1,1769.20060790274,262.070524160531,1
"19031",14,2,523,3,1,1723,"0",1,1621.48203592814,280.399829245468,0.3
"19032",14,2,524,3,1,1584,"0",1,1621.48203592814,280.399829245468,1
"19033",14,5,526,3,1,2301,"0",1,1930,357.714879862553,0.3
"19034",14,4,527,3,1,1842,"0",1,1871.66666666667,282.120338651031,1
"19035",14,5,528,3,1,1987,"0",1,1930,357.714879862553,1
"19036",14,4,529,3,1,2260,"0",1,1871.66666666667,282.120338651031,1
"19037",14,3,532,3,1,1530,"0",1,1769.20060790274,262.070524160531,1
"19038",14,3,533,3,1,2018,"0",1,1769.20060790274,262.070524160531,1
"19039",14,3,534,3,1,1603,"0",1,1769.20060790274,262.070524160531,0.3
"19040",14,1,535,3,1,1595,"0",1,1389.51764705882,197.375832298547,1
"19041",14,1,536,3,1,1519,"0",1,1389.51764705882,197.375832298547,1
"19042",14,5,537,3,1,1842,"0",1,1930,357.714879862553,0.3
"19043",14,5,538,3,1,1679,"0",1,1930,357.714879862553,1
"19044",14,1,539,3,1,1441,"0",1,1389.51764705882,197.375832298547,1
"19045",14,3,540,3,1,1370,"0",1,1769.20060790274,262.070524160531,0.3
"19046",14,1,541,3,1,1446,"0",1,1389.51764705882,197.375832298547,1
"19047",14,2,542,3,1,1155,"0",1,1621.48203592814,280.399829245468,1
"19048",14,2,543,3,1,1857,"0",1,1621.48203592814,280.399829245468,0.3
"19049",14,3,544,3,1,2103,"0",1,1769.20060790274,262.070524160531,1
"19050",14,3,545,3,1,1839,"0",1,1769.20060790274,262.070524160531,0.3
"19051",14,5,546,3,1,2566,"0",1,1930,357.714879862553,1
"19052",14,1,547,3,1,1078,"0",1,1389.51764705882,197.375832298547,0.3
"19053",14,2,548,3,1,1811,"0",1,1621.48203592814,280.399829245468,1
"19054",14,5,549,3,1,2261,"0",1,1930,357.714879862553,1
"19055",14,2,550,3,1,1737,"0",1,1621.48203592814,280.399829245468,0.3
"19056",14,2,551,3,1,1603,"0",1,1621.48203592814,280.399829245468,1
"19057",14,3,552,3,1,2201,"0",1,1769.20060790274,262.070524160531,0.3
"19058",14,3,553,3,1,1601,"0",1,1769.20060790274,262.070524160531,1
"19059",14,3,554,3,1,1703,"0",1,1769.20060790274,262.070524160531,0.3
"19060",14,3,555,3,1,1815,"0",1,1769.20060790274,262.070524160531,0.3
"19061",14,5,556,3,1,1582,"0",1,1930,357.714879862553,0.3
"19062",14,1,557,3,1,1543,"0",1,1389.51764705882,197.375832298547,1
"19063",14,5,558,3,1,1947,"0",1,1930,357.714879862553,0.3
"19064",14,5,559,3,1,2261,"0",1,1930,357.714879862553,0.3
"19065",14,2,560,3,1,1742,"0",1,1621.48203592814,280.399829245468,0.3
"19066",14,5,561,3,1,2337,"0",1,1930,357.714879862553,1
"19067",14,2,562,3,1,1487,"0",1,1621.48203592814,280.399829245468,1
"19068",14,1,563,3,1,1537,"0",1,1389.51764705882,197.375832298547,0.3
"19069",14,3,564,3,1,1581,"0",1,1769.20060790274,262.070524160531,1
"19070",14,3,565,3,1,2103,"0",1,1769.20060790274,262.070524160531,0.3
"19071",14,4,566,3,1,1808,"0",1,1871.66666666667,282.120338651031,0.3
"19072",14,4,567,3,1,1598,"0",1,1871.66666666667,282.120338651031,1
"19073",14,3,568,3,1,1674,"0",1,1769.20060790274,262.070524160531,0.3
"19074",14,1,569,3,1,1297,"0",1,1389.51764705882,197.375832298547,1
"19075",14,3,570,3,1,2059,"0",1,1769.20060790274,262.070524160531,0.3
"19076",14,2,571,3,1,1480,"0",1,1621.48203592814,280.399829245468,1
"19077",14,5,572,3,1,1998,"0",1,1930,357.714879862553,0.3
"19078",14,4,573,3,1,2067,"0",1,1871.66666666667,282.120338651031,0.3
"19079",14,2,574,3,1,1645,"0",1,1621.48203592814,280.399829245468,0.3
"19080",14,2,575,3,1,1676,"0",1,1621.48203592814,280.399829245468,1
"19081",14,3,576,3,1,2084,"0",1,1769.20060790274,262.070524160531,1
"19082",14,1,577,3,1,1400,"0",1,1389.51764705882,197.375832298547,1
"19083",14,3,578,3,1,1573,"0",1,1769.20060790274,262.070524160531,0.3
"19084",14,4,579,3,1,1527,"0",1,1871.66666666667,282.120338651031,0.3
"19085",14,5,580,3,1,1901,"0",1,1930,357.714879862553,0.3
"19086",14,2,581,3,1,1423,"0",1,1621.48203592814,280.399829245468,1
"19087",14,5,582,3,1,1626,"0",1,1930,357.714879862553,0.3
"19088",14,1,583,3,1,1021,"0",1,1389.51764705882,197.375832298547,0.3
"19089",14,5,584,3,1,2096,"0",1,1930,357.714879862553,1
"19090",14,3,585,3,1,1941,"0",1,1769.20060790274,262.070524160531,1
"19091",14,1,586,3,1,1537,"0",1,1389.51764705882,197.375832298547,1
"19092",14,2,587,3,1,1926,"0",1,1621.48203592814,280.399829245468,1
"19093",14,1,588,3,1,1402,"0",1,1389.51764705882,197.375832298547,1
"19094",14,3,590,3,1,1801,"0",1,1769.20060790274,262.070524160531,1
"19095",14,4,591,3,1,2074,"0",1,1871.66666666667,282.120338651031,0.3
"19096",14,2,592,3,1,1722,"0",1,1621.48203592814,280.399829245468,1
"19097",14,5,593,3,1,2059,"0",1,1930,357.714879862553,0.3
"19098",14,4,594,3,1,1993,"0",1,1871.66666666667,282.120338651031,1
"19099",14,2,595,3,1,1605,"0",1,1621.48203592814,280.399829245468,0.3
"19100",14,5,596,3,1,2094,"0",1,1930,357.714879862553,0.3
"19101",14,3,597,3,1,1526,"0",1,1769.20060790274,262.070524160531,0.3
"19102",14,3,598,3,1,1389,"0",1,1769.20060790274,262.070524160531,0.3
"19103",14,4,599,3,1,1787,"0",1,1871.66666666667,282.120338651031,1
"19104",14,3,600,4,1,1919,"0",1,1769.20060790274,262.070524160531,0.3
"19105",14,5,601,4,1,1638,"0",1,1930,357.714879862553,0.3
"19106",14,3,604,4,1,1786,"0",1,1769.20060790274,262.070524160531,0.3
"19107",14,3,605,4,1,1513,"0",1,1769.20060790274,262.070524160531,1
"19108",14,1,606,4,1,1449,"0",1,1389.51764705882,197.375832298547,0.3
"19109",14,4,607,4,1,2383,"0",1,1871.66666666667,282.120338651031,0.3
"19110",14,5,609,4,1,2078,"0",1,1930,357.714879862553,1
"19111",14,5,610,4,1,2099,"0",1,1930,357.714879862553,0.3
"19112",14,1,611,4,1,1324,"0",1,1389.51764705882,197.375832298547,1
"19113",14,2,619,4,1,2138,"0",1,1621.48203592814,280.399829245468,0.3
"19114",14,2,620,4,1,2069,"0",1,1621.48203592814,280.399829245468,0.3
"19115",14,5,624,4,1,2373,"0",1,1930,357.714879862553,1
"19116",14,5,625,4,1,1991,"0",1,1930,357.714879862553,0.3
"19117",14,1,626,4,1,1374,"0",1,1389.51764705882,197.375832298547,0.3
"19118",14,5,630,4,1,1515,"0",1,1930,357.714879862553,1
"19119",14,1,631,4,1,1319,"0",1,1389.51764705882,197.375832298547,0.3
"19120",14,4,632,4,1,1423,"0",1,1871.66666666667,282.120338651031,0.3
"19121",14,2,633,4,1,1824,"0",1,1621.48203592814,280.399829245468,1
"19122",14,4,634,4,1,2069,"0",1,1871.66666666667,282.120338651031,0.3
"19123",14,2,635,4,1,1603,"0",1,1621.48203592814,280.399829245468,1
"19124",14,5,636,4,1,1311,"0",1,1930,357.714879862553,0.3
"19125",14,3,637,4,1,1799,"0",1,1769.20060790274,262.070524160531,0.3
"19126",14,2,638,4,1,1722,"0",1,1621.48203592814,280.399829245468,1
"19127",14,1,639,4,1,1402,"0",1,1389.51764705882,197.375832298547,1
"19128",14,5,640,4,1,2059,"0",1,1930,357.714879862553,0.3
"19129",14,4,641,4,1,1826,"0",1,1871.66666666667,282.120338651031,1
"19130",14,3,642,4,1,1973,"0",1,1769.20060790274,262.070524160531,1
"19131",14,3,643,4,1,1700,"0",1,1769.20060790274,262.070524160531,1
"19132",14,3,644,4,1,1598,"0",1,1769.20060790274,262.070524160531,1
"19133",14,2,645,4,1,1922,"0",1,1621.48203592814,280.399829245468,1
"19134",14,5,646,4,1,2306,"0",1,1930,357.714879862553,0.3
"19135",14,4,647,4,1,1806,"0",1,1871.66666666667,282.120338651031,0.3
"19136",14,1,648,4,1,1324,"0",1,1389.51764705882,197.375832298547,1
"19137",14,1,649,4,1,1486,"0",1,1389.51764705882,197.375832298547,0.3
"19138",14,2,650,4,1,1904,"0",1,1621.48203592814,280.399829245468,1
"19139",14,2,651,4,1,1483,"0",1,1621.48203592814,280.399829245468,1
"19140",14,3,652,4,1,1530,"0",1,1769.20060790274,262.070524160531,1
"19141",14,1,653,4,1,1441,"0",1,1389.51764705882,197.375832298547,1
"19142",14,3,654,4,1,1526,"0",1,1769.20060790274,262.070524160531,0.3
"19143",14,2,655,4,1,1986,"0",1,1621.48203592814,280.399829245468,0.3
"19144",14,4,656,4,1,1877,"0",1,1871.66666666667,282.120338651031,1
"19145",14,1,657,4,1,1406,"0",1,1389.51764705882,197.375832298547,0.3
"19146",14,3,658,4,1,1425,"0",1,1769.20060790274,262.070524160531,0.3
"19147",14,5,659,4,1,1426,"0",1,1930,357.714879862553,0.3
"19148",14,2,660,4,1,1446,"0",1,1621.48203592814,280.399829245468,1
"19149",14,3,661,4,1,1899,"0",1,1769.20060790274,262.070524160531,0.3
"19150",14,5,662,4,1,1608,"0",1,1930,357.714879862553,1
"19151",14,4,663,4,1,2259,"0",1,1871.66666666667,282.120338651031,1
"19152",14,3,664,4,1,1781,"0",1,1769.20060790274,262.070524160531,0.3
"19153",14,1,665,4,1,1376,"0",1,1389.51764705882,197.375832298547,1
"19154",14,1,666,4,1,1451,"0",1,1389.51764705882,197.375832298547,1
"19155",14,2,667,4,1,1557,"0",1,1621.48203592814,280.399829245468,1
"19156",14,4,668,4,1,1903,"0",1,1871.66666666667,282.120338651031,1
"19157",14,1,669,4,1,1519,"0",1,1389.51764705882,197.375832298547,0.3
"19158",14,5,670,4,1,2096,"0",1,1930,357.714879862553,0.3
"19159",14,3,671,4,1,1810,"0",1,1769.20060790274,262.070524160531,0.3
"19160",14,3,672,4,1,2099,"0",1,1769.20060790274,262.070524160531,1
"19161",14,2,673,4,1,1679,"0",1,1621.48203592814,280.399829245468,1
"19162",14,2,674,4,1,1676,"0",1,1621.48203592814,280.399829245468,1
"19163",14,3,676,4,1,1599,"0",1,1769.20060790274,262.070524160531,1
"19164",14,2,679,4,1,1413,"0",1,1621.48203592814,280.399829245468,0.3
"19165",14,5,680,4,1,2373,"0",1,1930,357.714879862553,1
"19166",14,4,681,4,1,1602,"0",1,1871.66666666667,282.120338651031,0.3
"19167",14,5,682,4,1,2385,"0",1,1930,357.714879862553,0.3
"19168",14,2,683,4,1,1483,"0",1,1621.48203592814,280.399829245468,1
"19169",14,2,684,4,1,1153,"0",1,1621.48203592814,280.399829245468,1
"19170",14,4,685,4,1,1548,"0",1,1871.66666666667,282.120338651031,0.3
"19171",14,2,688,4,1,1524,"0",1,1621.48203592814,280.399829245468,0.3
"19172",14,3,689,4,1,1303,"0",1,1769.20060790274,262.070524160531,1
"19173",14,4,691,4,1,1718,"0",1,1871.66666666667,282.120338651031,1
"19174",14,1,692,4,1,1400,"0",1,1389.51764705882,197.375832298547,0.3
"19175",14,4,693,4,1,1576,"0",1,1871.66666666667,282.120338651031,1
"19176",14,4,694,4,1,1704,"0",1,1871.66666666667,282.120338651031,0.3
"19177",14,3,695,4,1,1703,"0",1,1769.20060790274,262.070524160531,1
"19178",14,3,696,4,1,1784,"0",1,1769.20060790274,262.070524160531,0.3
"19179",14,5,699,4,1,2385,"0",1,1930,357.714879862553,0.3
"19180",14,3,700,4,1,1789,"0",1,1769.20060790274,262.070524160531,0.3
"19181",14,3,701,4,1,1815,"0",1,1769.20060790274,262.070524160531,0.3
"19182",14,3,703,4,1,1573,"0",1,1769.20060790274,262.070524160531,0.3
"19183",14,3,704,4,1,1370,"0",1,1769.20060790274,262.070524160531,1
"19184",14,2,705,4,1,1363,"0",1,1621.48203592814,280.399829245468,1
"19185",14,5,706,4,1,1991,"0",1,1930,357.714879862553,1
"19186",14,5,709,4,1,1570,"0",1,1930,357.714879862553,1
"19187",14,4,710,4,1,2067,"0",1,1871.66666666667,282.120338651031,0.3
"19188",14,2,711,4,1,1857,"0",1,1621.48203592814,280.399829245468,1
"19189",14,3,714,4,1,1494,"0",1,1769.20060790274,262.070524160531,0.3
"19190",14,5,715,4,1,1582,"0",1,1930,357.714879862553,0.3
"19191",14,5,716,4,1,1954,"0",1,1930,357.714879862553,0.3
"19192",14,5,717,4,1,2338,"0",1,1930,357.714879862553,1
"19193",14,3,719,4,1,1506,"0",1,1769.20060790274,262.070524160531,1
"19194",14,4,720,4,1,1670,"0",1,1871.66666666667,282.120338651031,1
"19195",14,4,721,4,1,2259,"0",1,1871.66666666667,282.120338651031,1
"19196",14,3,722,4,1,1700,"0",1,1769.20060790274,262.070524160531,1
"19197",14,1,723,4,1,1427,"0",1,1389.51764705882,197.375832298547,1
"19198",14,2,724,4,1,1241,"0",1,1621.48203592814,280.399829245468,0.3
"19199",14,2,725,4,1,1610,"0",1,1621.48203592814,280.399829245468,0.3
"19200",14,3,726,4,1,2091,"0",1,1769.20060790274,262.070524160531,1
"19201",14,5,727,4,1,1426,"0",1,1930,357.714879862553,1
"19202",14,1,728,4,1,1336,"0",1,1389.51764705882,197.375832298547,0.3
"19203",14,3,729,4,1,1585,"0",1,1769.20060790274,262.070524160531,0.3
"19204",14,5,730,4,1,1935,"0",1,1930,357.714879862553,1
"19205",14,3,731,4,1,1919,"0",1,1769.20060790274,262.070524160531,1
"19206",14,5,732,4,1,1862,"0",1,1930,357.714879862553,1
"19207",14,1,733,4,1,1245,"0",1,1389.51764705882,197.375832298547,1
"19208",14,4,734,4,1,2121,"0",1,1871.66666666667,282.120338651031,1
"19209",14,5,735,4,1,1901,"0",1,1930,357.714879862553,1
"19210",14,4,736,4,1,1694,"0",1,1871.66666666667,282.120338651031,0.3
"19211",14,3,737,4,1,1552,"0",1,1769.20060790274,262.070524160531,0.3
"19212",14,2,738,4,1,1163,"0",1,1621.48203592814,280.399829245468,0.3
"19213",14,5,739,4,1,1846,"0",1,1930,357.714879862553,0.3
"19214",14,4,740,4,1,1682,"0",1,1871.66666666667,282.120338651031,0.3
"19215",14,5,741,4,1,1758,"0",1,1930,357.714879862553,0.3
"19216",14,4,742,4,1,1877,"0",1,1871.66666666667,282.120338651031,1
"19217",14,1,743,4,1,1448,"0",1,1389.51764705882,197.375832298547,0.3
"19218",14,2,744,4,1,1584,"0",1,1621.48203592814,280.399829245468,0.3
"19219",14,3,745,4,1,1581,"0",1,1769.20060790274,262.070524160531,0.3
"19220",14,4,746,4,1,1784,"0",1,1871.66666666667,282.120338651031,1
"19221",14,1,747,4,1,1537,"0",1,1389.51764705882,197.375832298547,0.3
"19222",14,5,750,4,1,2226,"0",1,1930,357.714879862553,0.3
"19223",14,3,751,4,1,1598,"0",1,1769.20060790274,262.070524160531,1
"19224",14,2,752,4,1,1926,"0",1,1621.48203592814,280.399829245468,1
"19225",14,1,753,4,1,1417,"0",1,1389.51764705882,197.375832298547,0.3
"19226",14,3,754,4,1,1700,"0",1,1769.20060790274,262.070524160531,1
"19227",14,2,755,4,1,1326,"0",1,1621.48203592814,280.399829245468,0.3
"19228",14,3,756,4,1,2099,"0",1,1769.20060790274,262.070524160531,1
"19229",14,4,757,4,1,1704,"0",1,1871.66666666667,282.120338651031,0.3
"19230",14,3,763,4,1,1984,"0",1,1769.20060790274,262.070524160531,0.3
"19231",14,3,764,4,1,2018,"0",1,1769.20060790274,262.070524160531,1
"19232",14,3,765,4,1,1603,"0",1,1769.20060790274,262.070524160531,1
"19233",14,5,766,4,1,1463,"0",1,1930,357.714879862553,1
"19234",14,3,767,4,1,1784,"0",1,1769.20060790274,262.070524160531,1
"19235",14,2,768,4,1,1607,"0",1,1621.48203592814,280.399829245468,0.3
"19236",14,2,769,4,1,1499,"0",1,1621.48203592814,280.399829245468,1
"19237",14,5,770,4,1,1621,"0",1,1930,357.714879862553,1
"19238",14,4,771,4,1,1787,"0",1,1871.66666666667,282.120338651031,0.3
"19239",14,3,773,4,1,1425,"0",1,1769.20060790274,262.070524160531,0.3
"19240",14,4,774,4,1,1877,"0",1,1871.66666666667,282.120338651031,0.3
"19241",14,3,775,4,1,1538,"0",1,1769.20060790274,262.070524160531,1
"19242",14,1,776,4,1,1324,"0",1,1389.51764705882,197.375832298547,0.3
"19243",14,5,777,4,1,1973,"0",1,1930,357.714879862553,1
"19244",14,5,780,4,1,2099,"0",1,1930,357.714879862553,0.3
"19245",14,5,781,4,1,1862,"0",1,1930,357.714879862553,0.3
"19246",14,1,782,4,1,1239,"0",1,1389.51764705882,197.375832298547,1
"19247",14,3,784,4,1,1585,"0",1,1769.20060790274,262.070524160531,1
"19248",14,2,785,4,1,1758,"0",1,1621.48203592814,280.399829245468,1
"19249",14,3,786,4,1,1906,"0",1,1769.20060790274,262.070524160531,1
"19250",14,2,787,4,1,1215,"0",1,1621.48203592814,280.399829245468,0.3
"19251",14,5,788,4,1,2566,"0",1,1930,357.714879862553,0.3
"19252",14,5,789,4,1,1947,"0",1,1930,357.714879862553,0.3
"19253",14,3,790,4,1,2103,"0",1,1769.20060790274,262.070524160531,0.3
"19254",14,1,791,4,1,1627,"0",1,1389.51764705882,197.375832298547,0.3
"19255",14,3,792,4,1,1784,"0",1,1769.20060790274,262.070524160531,1
"19256",14,5,793,4,1,2037,"0",1,1930,357.714879862553,0.3
"19257",14,2,794,4,1,1610,"0",1,1621.48203592814,280.399829245468,0.3
"19258",14,3,795,4,1,1899,"0",1,1769.20060790274,262.070524160531,1
"19259",14,1,796,4,1,1582,"0",1,1389.51764705882,197.375832298547,0.3
"19260",14,1,797,4,1,1086,"0",1,1389.51764705882,197.375832298547,0.3
"19261",14,1,798,4,1,1318,"0",1,1389.51764705882,197.375832298547,0.3
"19262",14,2,799,4,1,1684,"0",1,1621.48203592814,280.399829245468,0.3
"19263",14,2,800,5,1,1524,"0",1,1621.48203592814,280.399829245468,0.3
"19264",14,2,801,5,1,2110,"0",1,1621.48203592814,280.399829245468,0.3
"19265",14,3,802,5,1,2059,"0",1,1769.20060790274,262.070524160531,0.3
"19266",14,4,803,5,1,1787,"0",1,1871.66666666667,282.120338651031,0.3
"19267",14,1,804,5,1,1485,"0",1,1389.51764705882,197.375832298547,1
"19268",14,4,805,5,1,1999,"0",1,1871.66666666667,282.120338651031,1
"19269",14,4,806,5,1,2260,"0",1,1871.66666666667,282.120338651031,1
"19270",14,2,807,5,1,1684,"0",1,1621.48203592814,280.399829245468,1
"19271",14,5,810,5,1,1567,"0",1,1930,357.714879862553,0.3
"19272",14,4,811,5,1,1527,"0",1,1871.66666666667,282.120338651031,1
