"Participant_Private_ID","Response","image","Reaction_Time","display","order_of_conditions","is_outlier"
"10520416",24,"CFD_M-243-N.png",7298.4,"task_Jewish","ArabFirst",0
"10520416",23,"CFD_M-224-N.png",2115.5,"task_Jewish","ArabFirst",0
"10520416",80,"CFD_M-230-N.png",2090.6,"task_Jewish","ArabFirst",0
"10520416",53,"IFD_M-066-N.png",2395.1,"task_Jewish","ArabFirst",0
"10520416",51,"CFD_M-237-N.png",3458.8,"task_Jewish","ArabFirst",0
"10520416",32,"CFD_M-242-N.png",4877.5,"task_Jewish","ArabFirst",0
"10520416",50,"IFD_M-017-N.png",3299.4,"task_Jewish","ArabFirst",0
"10520416",53,"IFD_M-062-N.png",2830.4,"task_Jewish","ArabFirst",0
"10520416",25,"CFD_M-234-N.png",2165.6,"task_Jewish","ArabFirst",0
"10520416",53,"CFD_M-252-N.png",2611.5,"task_Jewish","ArabFirst",0
"10520416",52,"CFD_M-231-N.png",2145.7,"task_Jewish","ArabFirst",0
"10520416",56,"CFD_M-248-N.png",4755.1,"task_Jewish","ArabFirst",0
"10520416",52,"CFD_M-239-N.png",1408.2,"task_Jewish","ArabFirst",0
"10520416",52,"CFD_M-212-N.png",1210.5,"task_Jewish","ArabFirst",0
"10520416",53,"CFD_M-202-N.png",1847,"task_Jewish","ArabFirst",0
"10520416",35,"CFD_M-229-N.png",4553.9,"task_Jewish","ArabFirst",0
"10520416",73,"CFD_M-204-N.png",2587,"task_Jewish","ArabFirst",0
"10520416",79,"CFD_M-221-N.png",1788.1,"task_Jewish","ArabFirst",0
"10520416",79,"CFD_M-211-N.png",2222.3,"task_Jewish","ArabFirst",0
"10520416",20,"IFD_M-105-N.png",2638,"task_Jewish","ArabFirst",0
"10520416",19,"IFD_M-051-N.png",1954.4,"task_Jewish","ArabFirst",0
"10520416",0,"CFD_M-225-N.png",3225.6,"task_Jewish","ArabFirst",0
"10520416",55,"IFD_M-424-N.png",2493.6,"task_Jewish","ArabFirst",0
"10520416",53,"IFD_M-018-N.png",2099.1,"task_Jewish","ArabFirst",0
"10520416",88,"CFD_M-250-N.png",1941.7,"task_Jewish","ArabFirst",0
"10520416",22,"IFD_M-100-N.png",2841.4,"task_Jewish","ArabFirst",0
"10520416",87,"CFD_M-222-N.png",2277.9,"task_Jewish","ArabFirst",0
"10520416",17,"CFD_M-232-N.png",2924.4,"task_Jewish","ArabFirst",0
"10520416",13,"CFD_M-216-N.png",1904.7,"task_Jewish","ArabFirst",0
"10520416",54,"IFD_M-107-N.png",2822.9,"task_Jewish","ArabFirst",0
"10520416",14,"IFD_M-075-N.png",2018.2,"task_Jewish","ArabFirst",0
"10520416",79,"IFD_M-420-N.png",1754.8,"task_Jewish","ArabFirst",0
"10520416",83,"CFD_M-246-N.png",1670.3,"task_Jewish","ArabFirst",0
"10520416",78,"CFD_M-247-N.png",1928.3,"task_Jewish","ArabFirst",0
"10520416",93,"IFD_M-108-N.png",1677.2,"task_Jewish","ArabFirst",0
"10520416",81,"IFD_M-419-N.png",1614.9,"task_Jewish","ArabFirst",0
"10520416",49,"CFD_M-238-N.png",1880.1,"task_Jewish","ArabFirst",0
"10520416",22,"CFD_M-214-N.png",2491.4,"task_Jewish","ArabFirst",0
"10520416",16,"IFD_M-032-N.png",1673.3,"task_Jewish","ArabFirst",0
"10520416",18,"IFD_M-044-N.png",1497.4,"task_Jewish","ArabFirst",0
"10520416",80,"IFD_M-421-N.png",5875.4,"task_Jewish","ArabFirst",0
"10520416",77,"IFD_M-114-N.png",2207,"task_Jewish","ArabFirst",0
"10520416",81,"IFD_M-033-N.png",3034,"task_Jewish","ArabFirst",0
"10520416",46,"CFD_M-253-N.png",2763.9,"task_Jewish","ArabFirst",0
"10520416",37,"IFD_M-136-N.png",1741.6,"task_Jewish","ArabFirst",0
"10520416",22,"IFD_M-042-N.png",4024.7,"task_Jewish","ArabFirst",0
"10520416",68,"IFD_M-049-N.png",2343.7,"task_Jewish","ArabFirst",0
"10520416",74,"IFD_M-015-N.png",6818.2,"task_Jewish","ArabFirst",0
"10520416",48,"IFD_M-441-N.png",2700,"task_Jewish","ArabFirst",0
"10520416",54,"IFD_M-069-N.png",2179.9,"task_Jewish","ArabFirst",0
"10520416",37,"IFD_M-039-N.png",2552.7,"task_Jewish","ArabFirst",0
"10520416",55,"IFD_M-036-N.png",2681.7,"task_Jewish","ArabFirst",0
"10520416",56,"IFD_M-020-N.png",1866.5,"task_Jewish","ArabFirst",0
"10520416",55,"IFD_M-121-N.png",1791.2,"task_Jewish","ArabFirst",0
"10520416",54,"IFD_M-086-N.png",2669.2,"task_Jewish","ArabFirst",0
"10520416",31,"IFD_M-416-N.png",2619.1,"task_Jewish","ArabFirst",0
"10520416",71,"IFD_M-423-N.png",2163.6,"task_Jewish","ArabFirst",0
"10520416",57,"IFD_M-021-N.png",2105.8,"task_Jewish","ArabFirst",0
"10520416",54,"CFD_M-201-N.png",1885.5,"task_Jewish","ArabFirst",0
"10520416",29,"CFD_M-218-N.png",2156.3,"task_Jewish","ArabFirst",0
"10520416",28,"CFD_M-227-N.png",1579.1,"task_Jewish","ArabFirst",0
"10520416",29,"IFD_M-046-N.png",2179.9,"task_Jewish","ArabFirst",0
"10520416",68,"IFD_M-087-N.png",2831.2,"task_Jewish","ArabFirst",0
"10520416",73,"IFD_M-113-N.png",1694.5,"task_Jewish","ArabFirst",0
"10520416",74,"IFD_M-028-N.png",1806.6,"task_Jewish","ArabFirst",0
"10520416",34,"IFD_M-035-N.png",3449.1,"task_Jewish","ArabFirst",0
"10520416",24,"IFD_M-132-N.png",2803,"task_Jewish","ArabFirst",0
"10520416",24,"CFD_M-235-N.png",1867.5,"task_Jewish","ArabFirst",0
"10520416",22,"CFD_M-223-N.png",2113.1,"task_Jewish","ArabFirst",0
"10520416",23,"IFD_M-135-N.png",3746.3,"task_Jewish","ArabFirst",0
"10520416",0,"CFD_M-220-N.png",3247.4,"task_Jewish","ArabFirst",0
"10520416",56,"IFD_M-045-N.png",2934.7,"task_Jewish","ArabFirst",0
"10520416",27,"CFD_M-213-N.png",3661.9,"task_Jewish","ArabFirst",0
"10520416",62,"CFD_M-251-N.png",2089.3,"task_Jewish","ArabFirst",0
"10520416",49,"CFD_M-210-N.png",2333.8,"task_Jewish","ArabFirst",0
"10520416",75,"CFD_M-236-N.png",3510,"task_Jewish","ArabFirst",0
"10520416",33,"IFD_M-084-N.png",4019.1,"task_Jewish","ArabFirst",0
"10520416",90,"IFD_M-097-N.png",22126.8,"task_Jewish","ArabFirst",0
"10520416",24,"CFD_M-206-N.png",2410.4,"task_Jewish","ArabFirst",0
"10520416",21,"CFD_M-200-N.png",1989.9,"task_Jewish","ArabFirst",0
"10520416",84,"IFD_M-418-N.png",1730.4,"task_Jewish","ArabFirst",0
"10520649",38,"IFD_M-039-N.png",8553.1,"task_Arab","ArabFirst",0
"10520649",33,"CFD_M-206-N.png",4286.1,"task_Arab","ArabFirst",0
"10520649",71,"CFD_M-220-N.png",2049.3,"task_Arab","ArabFirst",0
"10520649",50,"CFD_M-229-N.png",1830.3,"task_Arab","ArabFirst",0
"10520649",75,"IFD_M-084-N.png",6336.8,"task_Arab","ArabFirst",0
"10520649",93,"CFD_M-246-N.png",3239,"task_Arab","ArabFirst",0
"10520649",54,"CFD_M-224-N.png",2840,"task_Arab","ArabFirst",0
"10520649",65,"IFD_M-075-N.png",1862.2,"task_Arab","ArabFirst",0
"10520649",27,"CFD_M-236-N.png",3099.4,"task_Arab","ArabFirst",0
"10520649",36,"CFD_M-212-N.png",14735.9,"task_Arab","ArabFirst",0
"10520649",56,"IFD_M-441-N.png",1983.2,"task_Arab","ArabFirst",0
"10520649",59,"IFD_M-418-N.png",1779.2,"task_Arab","ArabFirst",0
"10520649",0,"CFD_M-250-N.png",2447.4,"task_Arab","ArabFirst",0
"10520649",34,"CFD_M-238-N.png",1991,"task_Arab","ArabFirst",0
"10520649",20,"IFD_M-135-N.png",3849.5,"task_Arab","ArabFirst",0
"10520649",58,"IFD_M-069-N.png",1792.4,"task_Arab","ArabFirst",0
"10520649",9,"CFD_M-214-N.png",2893,"task_Arab","ArabFirst",0
"10520649",26,"CFD_M-211-N.png",10347.3,"task_Arab","ArabFirst",0
"10520649",16,"CFD_M-232-N.png",2610.4,"task_Arab","ArabFirst",0
"10520649",0,"CFD_M-201-N.png",2399.6,"task_Arab","ArabFirst",0
"10520649",100,"IFD_M-066-N.png",4509.3,"task_Arab","ArabFirst",1
"10520649",31,"IFD_M-051-N.png",3557.1,"task_Arab","ArabFirst",0
"10520649",24,"IFD_M-032-N.png",2606.4,"task_Arab","ArabFirst",0
"10520649",0,"CFD_M-251-N.png",2278.3,"task_Arab","ArabFirst",0
"10520649",33,"IFD_M-117-N.png",3983.1,"task_Arab","ArabFirst",0
"10520649",12,"CFD_M-252-N.png",3394.7,"task_Arab","ArabFirst",0
"10520649",28,"IFD_M-042-N.png",1833.4,"task_Arab","ArabFirst",0
"10520649",0,"IFD_M-017-N.png",1808.7,"task_Arab","ArabFirst",0
"10520649",21,"CFD_M-231-N.png",2669.8,"task_Arab","ArabFirst",0
"10520649",6,"IFD_M-044-N.png",3885.8,"task_Arab","ArabFirst",0
"10520649",0,"IFD_M-114-N.png",1849.4,"task_Arab","ArabFirst",0
"10520649",17,"IFD_M-113-N.png",2972.2,"task_Arab","ArabFirst",0
"10520649",18,"CFD_M-234-N.png",1866.6,"task_Arab","ArabFirst",0
"10520649",23,"IFD_M-015-N.png",1706.5,"task_Arab","ArabFirst",0
"10520649",0,"CFD_M-242-N.png",2249.6,"task_Arab","ArabFirst",0
"10520649",68,"CFD_M-210-N.png",1707.9,"task_Arab","ArabFirst",0
"10520649",41,"IFD_M-105-N.png",1858.2,"task_Arab","ArabFirst",0
"10520649",72,"IFD_M-111-N.png",1601.6,"task_Arab","ArabFirst",0
"10520649",73,"IFD_M-419-N.png",1391.5,"task_Arab","ArabFirst",0
"10520649",35,"IFD_M-086-N.png",2326.4,"task_Arab","ArabFirst",0
"10520649",47,"IFD_M-136-N.png",1421.3,"task_Arab","ArabFirst",0
"10520649",26,"IFD_M-087-N.png",3070.7,"task_Arab","ArabFirst",0
"10520649",0,"CFD_M-218-N.png",1671.7,"task_Arab","ArabFirst",0
"10520649",0,"CFD_M-243-N.png",1540.3,"task_Arab","ArabFirst",0
"10520649",100,"IFD_M-420-N.png",2114.9,"task_Arab","ArabFirst",1
"10520649",87,"CFD_M-247-N.png",2893.1,"task_Arab","ArabFirst",0
"10520649",55,"IFD_M-033-N.png",1802.3,"task_Arab","ArabFirst",0
"10520649",60,"IFD_M-035-N.png",1654.8,"task_Arab","ArabFirst",0
"10520649",74,"IFD_M-423-N.png",1699.9,"task_Arab","ArabFirst",0
"10520649",87,"CFD_M-239-N.png",1440.2,"task_Arab","ArabFirst",0
"10520649",74,"IFD_M-021-N.png",1434,"task_Arab","ArabFirst",0
"10520649",65,"CFD_M-223-N.png",1363.8,"task_Arab","ArabFirst",0
"10520649",54,"CFD_M-213-N.png",1279.7,"task_Arab","ArabFirst",0
"10520649",94,"IFD_M-049-N.png",1441.1,"task_Arab","ArabFirst",1
"10520649",30,"CFD_M-225-N.png",1568.6,"task_Arab","ArabFirst",0
"10520649",19,"IFD_M-100-N.png",1547.4,"task_Arab","ArabFirst",0
"10520649",86,"IFD_M-416-N.png",1873.8,"task_Arab","ArabFirst",0
"10520649",0,"CFD_M-248-N.png",1472.5,"task_Arab","ArabFirst",0
"10520649",0,"CFD_M-230-N.png",2322.8,"task_Arab","ArabFirst",0
"10520649",0,"IFD_M-067-N.png",1753.7,"task_Arab","ArabFirst",0
"10520649",19,"IFD_M-018-N.png",1394.3,"task_Arab","ArabFirst",0
"10520649",58,"IFD_M-121-N.png",1408,"task_Arab","ArabFirst",0
"10520649",72,"IFD_M-132-N.png",1670.4,"task_Arab","ArabFirst",0
"10520649",68,"IFD_M-122-N.png",1416.2,"task_Arab","ArabFirst",0
"10520649",100,"IFD_M-036-N.png",1535,"task_Arab","ArabFirst",1
"10520649",93,"IFD_M-097-N.png",1324.9,"task_Arab","ArabFirst",0
"10520649",0,"CFD_M-253-N.png",1513,"task_Arab","ArabFirst",0
"10520649",100,"IFD_M-107-N.png",2200.3,"task_Arab","ArabFirst",1
"10520649",0,"CFD_M-237-N.png",1728.6,"task_Arab","ArabFirst",0
"10520649",1,"IFD_M-028-N.png",3537.3,"task_Arab","ArabFirst",0
"10520649",92,"IFD_M-424-N.png",1315.9,"task_Arab","ArabFirst",0
"10520649",42,"CFD_M-202-N.png",1977.6,"task_Arab","ArabFirst",0
"10520649",0,"CFD_M-200-N.png",1487.5,"task_Arab","ArabFirst",0
"10520649",90,"IFD_M-046-N.png",1656.2,"task_Arab","ArabFirst",0
"10520649",0,"CFD_M-204-N.png",1640.9,"task_Arab","ArabFirst",0
"10520649",62,"CFD_M-235-N.png",1667.6,"task_Arab","ArabFirst",0
"10520649",43,"CFD_M-221-N.png",1350.2,"task_Arab","ArabFirst",0
"10520649",92,"IFD_M-045-N.png",1403.1,"task_Arab","ArabFirst",0
"10520649",0,"CFD_M-227-N.png",1517.2,"task_Arab","ArabFirst",0
"10520649",0,"CFD_M-222-N.png",1393,"task_Arab","ArabFirst",0
"10520649",79,"IFD_M-062-N.png",1261.7,"task_Arab","ArabFirst",0
"10520649",73,"IFD_M-108-N.png",1499.1,"task_Arab","ArabFirst",0
"10520649",76,"IFD_M-020-N.png",1958.2,"task_Arab","ArabFirst",0
"10520649",65,"IFD_M-421-N.png",1631.3,"task_Arab","ArabFirst",0
"10520649",66,"CFD_M-216-N.png",1176,"task_Arab","ArabFirst",0
"10520649",0,"CFD_M-236-N.png",4226.4,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-253-N.png",1611.6,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-225-N.png",2304.6,"task_Jewish","ArabFirst",0
"10520649",22,"IFD_M-114-N.png",3061.8,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-039-N.png",2444.6,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-231-N.png",1399.7,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-086-N.png",1283.9,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-248-N.png",1246.1,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-108-N.png",1203.5,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-204-N.png",3191.5,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-032-N.png",1517.1,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-045-N.png",1373.4,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-441-N.png",1299.2,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-105-N.png",1190.1,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-418-N.png",1283.7,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-020-N.png",2240.4,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-067-N.png",1422.3,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-075-N.png",1877.6,"task_Jewish","ArabFirst",0
"10520649",17,"CFD_M-222-N.png",2424.2,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-035-N.png",1067.8,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-212-N.png",3576.2,"task_Jewish","ArabFirst",0
"10520649",22,"IFD_M-421-N.png",2831.6,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-218-N.png",1343.2,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-136-N.png",1261.4,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-021-N.png",1113.9,"task_Jewish","ArabFirst",0
"10520649",19,"IFD_M-017-N.png",1463.9,"task_Jewish","ArabFirst",0
"10520649",19,"IFD_M-087-N.png",2047.3,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-033-N.png",1371,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-224-N.png",1791.7,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-243-N.png",1883.3,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-214-N.png",1385.3,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-097-N.png",1204.4,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-069-N.png",1175.5,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-242-N.png",1188.2,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-221-N.png",1117.1,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-229-N.png",1514,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-246-N.png",1120,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-121-N.png",1104.4,"task_Jewish","ArabFirst",0
"10520649",2,"IFD_M-111-N.png",1064.4,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-044-N.png",1048.9,"task_Jewish","ArabFirst",0
"10520649",13,"IFD_M-036-N.png",3004.9,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-049-N.png",1216.9,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-235-N.png",1298.5,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-216-N.png",1057.8,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-227-N.png",1030.4,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-107-N.png",1031.1,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-066-N.png",998.8,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-424-N.png",2942.7,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-211-N.png",1104.2,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-135-N.png",1216.1,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-419-N.png",1015.5,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-247-N.png",893.6,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-238-N.png",1021.8,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-100-N.png",904.4,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-046-N.png",1037.9,"task_Jewish","ArabFirst",0
"10520649",1,"CFD_M-239-N.png",1805.5,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-213-N.png",1500.9,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-232-N.png",1156.3,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-206-N.png",962.4,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-252-N.png",1132.5,"task_Jewish","ArabFirst",0
"10520649",20,"IFD_M-416-N.png",2859.3,"task_Jewish","ArabFirst",0
"10520649",47,"IFD_M-028-N.png",2055.3,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-084-N.png",1610.1,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-018-N.png",985,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-062-N.png",909,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-420-N.png",874.8,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-051-N.png",937,"task_Jewish","ArabFirst",0
"10520649",26,"IFD_M-117-N.png",1890.4,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-220-N.png",950.5,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-423-N.png",912.2,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-132-N.png",955.2,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-210-N.png",1422.5,"task_Jewish","ArabFirst",0
"10520649",11,"IFD_M-113-N.png",4185.8,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-223-N.png",1666.6,"task_Jewish","ArabFirst",0
"10520649",69,"CFD_M-201-N.png",2495.4,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-015-N.png",1304.9,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-234-N.png",1027.2,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-237-N.png",1499.7,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-122-N.png",1826.7,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-202-N.png",3846.4,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-230-N.png",1055.9,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-251-N.png",908.9,"task_Jewish","ArabFirst",0
"10520649",0,"IFD_M-042-N.png",829.8,"task_Jewish","ArabFirst",0
"10520649",17,"CFD_M-200-N.png",2427.4,"task_Jewish","ArabFirst",0
"10520649",0,"CFD_M-250-N.png",2993.7,"task_Jewish","ArabFirst",0
"10522511",13,"CFD_M-220-N.png",2735.6,"task_Arab","ArabFirst",0
"10522511",62,"CFD_M-223-N.png",2616.3,"task_Arab","ArabFirst",0
"10522511",62,"IFD_M-108-N.png",2581.9,"task_Arab","ArabFirst",0
"10522511",77,"IFD_M-135-N.png",1842.8,"task_Arab","ArabFirst",0
"10522511",8,"CFD_M-200-N.png",1891.9,"task_Arab","ArabFirst",0
"10522511",23,"IFD_M-419-N.png",1823.9,"task_Arab","ArabFirst",0
"10522511",21,"IFD_M-067-N.png",2024.5,"task_Arab","ArabFirst",0
"10522511",84,"IFD_M-066-N.png",2051.7,"task_Arab","ArabFirst",0
"10522511",45,"IFD_M-018-N.png",1972.4,"task_Arab","ArabFirst",0
"10522511",6,"CFD_M-247-N.png",3064.6,"task_Arab","ArabFirst",0
"10522511",47,"CFD_M-230-N.png",2100,"task_Arab","ArabFirst",0
"10522511",56,"CFD_M-232-N.png",2864.7,"task_Arab","ArabFirst",0
"10522511",48,"IFD_M-087-N.png",2525,"task_Arab","ArabFirst",0
"10522511",8,"CFD_M-234-N.png",2070.9,"task_Arab","ArabFirst",0
"10522511",7,"IFD_M-036-N.png",2108.7,"task_Arab","ArabFirst",0
"10522511",80,"IFD_M-062-N.png",2077.3,"task_Arab","ArabFirst",0
"10522511",51,"CFD_M-252-N.png",1571.7,"task_Arab","ArabFirst",0
"10522511",52,"IFD_M-111-N.png",2036.8,"task_Arab","ArabFirst",0
"10522511",43,"IFD_M-042-N.png",2396.8,"task_Arab","ArabFirst",0
"10522511",37,"CFD_M-211-N.png",2281.1,"task_Arab","ArabFirst",0
"10522511",27,"CFD_M-224-N.png",1594.5,"task_Arab","ArabFirst",0
"10522511",27,"CFD_M-214-N.png",1838.6,"task_Arab","ArabFirst",0
"10522511",19,"CFD_M-236-N.png",1604.2,"task_Arab","ArabFirst",0
"10522511",64,"IFD_M-420-N.png",1607.6,"task_Arab","ArabFirst",0
"10522511",63,"IFD_M-421-N.png",1406.6,"task_Arab","ArabFirst",0
"10522511",35,"CFD_M-243-N.png",1400.5,"task_Arab","ArabFirst",0
"10522511",53,"IFD_M-075-N.png",36092.9,"task_Arab","ArabFirst",0
"10522511",16,"IFD_M-114-N.png",1865.6,"task_Arab","ArabFirst",0
"10522511",43,"IFD_M-015-N.png",2018,"task_Arab","ArabFirst",0
"10522511",41,"IFD_M-121-N.png",2205.3,"task_Arab","ArabFirst",0
"10522511",28,"IFD_M-021-N.png",2086.2,"task_Arab","ArabFirst",0
"10522511",49,"CFD_M-235-N.png",2664.3,"task_Arab","ArabFirst",0
"10522511",49,"IFD_M-035-N.png",1389.3,"task_Arab","ArabFirst",0
"10522511",19,"CFD_M-221-N.png",1950.8,"task_Arab","ArabFirst",0
"10522511",32,"IFD_M-424-N.png",1782.9,"task_Arab","ArabFirst",0
"10522511",44,"CFD_M-218-N.png",1963.9,"task_Arab","ArabFirst",0
"10522511",40,"CFD_M-201-N.png",1528.9,"task_Arab","ArabFirst",0
"10522511",31,"IFD_M-086-N.png",1884.1,"task_Arab","ArabFirst",0
"10522511",36,"CFD_M-231-N.png",1310.4,"task_Arab","ArabFirst",0
"10522511",64,"IFD_M-049-N.png",1571,"task_Arab","ArabFirst",0
"10522511",61,"IFD_M-100-N.png",1351,"task_Arab","ArabFirst",0
"10522511",20,"IFD_M-028-N.png",2698.1,"task_Arab","ArabFirst",0
"10522511",81,"IFD_M-045-N.png",3142.6,"task_Arab","ArabFirst",0
"10522511",23,"CFD_M-216-N.png",2162.2,"task_Arab","ArabFirst",0
"10522511",24,"IFD_M-117-N.png",1491,"task_Arab","ArabFirst",0
"10522511",30,"IFD_M-051-N.png",1566.6,"task_Arab","ArabFirst",0
"10522511",13,"CFD_M-251-N.png",1968.9,"task_Arab","ArabFirst",0
"10522511",50,"IFD_M-105-N.png",1815.1,"task_Arab","ArabFirst",0
"10522511",50,"CFD_M-225-N.png",2426.7,"task_Arab","ArabFirst",0
"10522511",18,"IFD_M-418-N.png",2178.8,"task_Arab","ArabFirst",0
"10522511",69,"IFD_M-032-N.png",1673.5,"task_Arab","ArabFirst",0
"10522511",34,"IFD_M-113-N.png",1722.9,"task_Arab","ArabFirst",0
"10522511",30,"CFD_M-253-N.png",1698.3,"task_Arab","ArabFirst",0
"10522511",79,"IFD_M-046-N.png",1748.4,"task_Arab","ArabFirst",0
"10522511",31,"CFD_M-213-N.png",1721,"task_Arab","ArabFirst",0
"10522511",30,"IFD_M-122-N.png",1989.4,"task_Arab","ArabFirst",0
"10522511",55,"IFD_M-136-N.png",1784.4,"task_Arab","ArabFirst",0
"10522511",34,"CFD_M-229-N.png",1508.2,"task_Arab","ArabFirst",0
"10522511",31,"CFD_M-248-N.png",1405.6,"task_Arab","ArabFirst",0
"10522511",62,"CFD_M-202-N.png",1803.6,"task_Arab","ArabFirst",0
"10522511",69,"IFD_M-423-N.png",2390.6,"task_Arab","ArabFirst",0
"10522511",42,"IFD_M-132-N.png",1805,"task_Arab","ArabFirst",0
"10522511",58,"IFD_M-069-N.png",1718,"task_Arab","ArabFirst",0
"10522511",40,"CFD_M-204-N.png",1790.2,"task_Arab","ArabFirst",0
"10522511",24,"IFD_M-017-N.png",1456.5,"task_Arab","ArabFirst",0
"10522511",58,"IFD_M-097-N.png",1748.8,"task_Arab","ArabFirst",0
"10522511",39,"CFD_M-239-N.png",1340.3,"task_Arab","ArabFirst",0
"10522511",22,"CFD_M-238-N.png",1686.7,"task_Arab","ArabFirst",0
"10522511",68,"IFD_M-107-N.png",1963.5,"task_Arab","ArabFirst",0
"10522511",72,"IFD_M-020-N.png",2032.9,"task_Arab","ArabFirst",0
"10522511",71,"IFD_M-039-N.png",2717.3,"task_Arab","ArabFirst",0
"10522511",29,"CFD_M-246-N.png",1569.7,"task_Arab","ArabFirst",0
"10522511",22,"CFD_M-222-N.png",1372.9,"task_Arab","ArabFirst",0
"10522511",21,"CFD_M-212-N.png",1175.4,"task_Arab","ArabFirst",0
"10522511",49,"IFD_M-084-N.png",2304.6,"task_Arab","ArabFirst",0
"10522511",32,"CFD_M-242-N.png",1215.7,"task_Arab","ArabFirst",0
"10522511",31,"CFD_M-237-N.png",1401,"task_Arab","ArabFirst",0
"10522511",27,"CFD_M-210-N.png",1534.6,"task_Arab","ArabFirst",0
"10522511",26,"CFD_M-227-N.png",1487.5,"task_Arab","ArabFirst",0
"10522511",59,"IFD_M-044-N.png",3342.5,"task_Arab","ArabFirst",0
"10522511",37,"CFD_M-206-N.png",3354.3,"task_Arab","ArabFirst",0
"10522511",31,"CFD_M-250-N.png",1278.2,"task_Arab","ArabFirst",0
"10522511",52,"IFD_M-033-N.png",2798.5,"task_Arab","ArabFirst",0
"10522511",28,"IFD_M-416-N.png",1681.5,"task_Arab","ArabFirst",0
"10522511",32,"IFD_M-441-N.png",1426.4,"task_Arab","ArabFirst",0
"10522511",54,"IFD_M-441-N.png",4572.3,"task_Jewish","ArabFirst",0
"10522511",57,"CFD_M-250-N.png",1718.6,"task_Jewish","ArabFirst",0
